,시군구코드,시군구명,주요역,대분류,중분류,기준연도,문화시설별ID,대분류명,중분류명,시설명,시설위도,시설경도,주요역위도,주요역경도,시설위경도,주요역위경도,소요시간
0,43112,청주시 서원구,오송,장애우,문화누리카드,2021,KC_615_15191,,,놀숲 청주충북대점,36.6331702,127.457994,36.62009812,127.3275824,"36.6331702,127.457994","36.62009812,127.3275824",27
1,43112,청주시 서원구,오송,장애우,문화누리카드,2021,KC_615_15409,,,르몽드제이,36.6128123,127.487835,36.62009812,127.3275824,"36.6128123,127.487835","36.62009812,127.3275824",28
2,43112,청주시 서원구,오송,장애우,문화누리카드,2021,KC_615_15426,,,피노,35.691107,28.453349,36.62009812,127.3275824,"35.691107,28.453349","36.62009812,127.3275824",-1
3,43112,청주시 서원구,오송,장애우,문화누리카드,2021,KC_615_15708,,,북메이커,36.6329,127.457021,36.62009812,127.3275824,"36.6329,127.457021","36.62009812,127.3275824",28
4,43112,청주시 서원구,오송,장애우,문화누리카드,2021,KC_615_15791,,,피우다,36.635561,127.457581,36.62009812,127.3275824,"36.635561,127.457581","36.62009812,127.3275824",26
5,43112,청주시 서원구,오송,장애우,문화누리카드,2021,KC_615_15943,,,아쿠아B&K,36.606622,127.47067,36.62009812,127.3275824,"36.606622,127.47067","36.62009812,127.3275824",23
6,43112,청주시 서원구,오송,장애우,문화누리카드,2021,KC_615_16136,,,청주현대스포랜드,36.634813,127.462753,36.62009812,127.3275824,"36.634813,127.462753","36.62009812,127.3275824",28
7,43112,청주시 서원구,오송,장애우,문화누리카드,2021,KC_615_16178,,,청주시시설관리공단(청주수영장),36.641108,127.469936,36.62009812,127.3275824,"36.641108,127.469936","36.62009812,127.3275824",33
8,43112,청주시 서원구,오송,장애우,문화누리카드,2021,KC_615_16465,,,레드락볼링클럽,36.634439,127.462664,36.62009812,127.3275824,"36.634439,127.462664","36.62009812,127.3275824",28
9,43112,청주시 서원구,오송,장애우,문화누리카드,2021,KC_615_16466,,,토드 볼링장,36.611596,127.468596,36.62009812,127.3275824,"36.611596,127.468596","36.62009812,127.3275824",26
10,43112,청주시 서원구,오송,장애우,문화누리카드,2021,KC_615_16495,,,우성볼링장,36.610679,127.482154,36.62009812,127.3275824,"36.610679,127.482154","36.62009812,127.3275824",26
11,43112,청주시 서원구,오송,장애우,문화누리카드,2021,KC_615_16496,,,하나로 프로샵,36.608165,127.487997,36.62009812,127.3275824,"36.608165,127.487997","36.62009812,127.3275824",26
12,43112,청주시 서원구,오송,장애우,문화누리카드,2021,KC_615_16497,,,에이. 비. 시볼링장,36.617107,127.481198,36.62009812,127.3275824,"36.617107,127.481198","36.62009812,127.3275824",27
13,43112,청주시 서원구,오송,장애우,문화누리카드,2021,KC_615_17103,,,삼천리자전거(사창점),36.635172,127.468565,36.62009812,127.3275824,"36.635172,127.468565","36.62009812,127.3275824",30
14,43112,청주시 서원구,오송,장애우,문화누리카드,2021,KC_615_19122,,,엘리트 스포츠,36.6181386,127.4854758,36.62009812,127.3275824,"36.6181386,127.4854758","36.62009812,127.3275824",28
15,43112,청주시 서원구,오송,장애우,문화누리카드,2021,KC_615_19299,,,㈜한누리관광,36.6356992,127.471284,36.62009812,127.3275824,"36.6356992,127.471284","36.62009812,127.3275824",30
16,43112,청주시 서원구,오송,장애우,문화누리카드,2021,KC_615_19303,,,서청주 풀잎문화센터,36.6365068,127.4605955,36.62009812,127.3275824,"36.6365068,127.4605955","36.62009812,127.3275824",28
17,43112,청주시 서원구,오송,장애우,문화누리카드,2021,KC_615_19435,,,리연비(LIYEON B),36.6367143,127.4602545,36.62009812,127.3275824,"36.6367143,127.4602545","36.62009812,127.3275824",29
18,43112,청주시 서원구,오송,장애우,문화누리카드,2021,KC_615_19633,,,북스벨리(서원대점),36.6259813,127.482118,36.62009812,127.3275824,"36.6259813,127.482118","36.62009812,127.3275824",32
19,43112,청주시 서원구,오송,장애우,문화누리카드,2021,KC_615_20065,,,모리상점&studio mori,36.612273,127.452058,36.62009812,127.3275824,"36.612273,127.452058","36.62009812,127.3275824",21
20,43112,청주시 서원구,오송,장애우,문화누리카드,2021,KC_615_20089,,,신일체육사,36.6204013,127.491858,36.62009812,127.3275824,"36.6204013,127.491858","36.62009812,127.3275824",30
21,43112,청주시 서원구,오송,장애우,문화누리카드,2021,KC_615_21204,,,청주남부정류장,36.608153,127.479594,36.62009812,127.3275824,"36.608153,127.479594","36.62009812,127.3275824",22
22,43112,청주시 서원구,오송,장애우,문화누리카드,2021,KC_615_21451,,,청주시립미술관,36.634693,127.478402,36.62009812,127.3275824,"36.634693,127.478402","36.62009812,127.3275824",31
23,43112,청주시 서원구,오송,장애우,문화누리카드,2021,KC_615_21854,,,청주 VR바이러스,36.630714,127.464445,36.62009812,127.3275824,"36.630714,127.464445","36.62009812,127.3275824",30
24,43112,청주시 서원구,오송,장애우,문화누리카드,2021,KC_615_22383,,,잔느(ZANNE),36.6359353,127.4806103,36.62009812,127.3275824,"36.6359353,127.4806103","36.62009812,127.3275824",31
25,43112,청주시 서원구,오송,장애우,문화누리카드,2021,KC_615_22577,,,벨로체피아노악기사(벨로체피아노),36.644692,127.4783019,36.62009812,127.3275824,"36.644692,127.4783019","36.62009812,127.3275824",27
26,43112,청주시 서원구,오송,시니어,시니어나들이,2020,KCOWRPO20N000006408,자연,자연_공원,노산솔밭공원,36.4624531,127.4309424,36.62009812,127.3275824,"36.4624531,127.4309424","36.62009812,127.3275824",34
27,43112,청주시 서원구,오송,시니어,시니어나들이,2020,KCOWRPO20N000014936,자연,자연_공원,노산솔밭공원,36.4624531,127.4309424,36.62009812,127.3275824,"36.4624531,127.4309424","36.62009812,127.3275824",34
28,43112,청주시 서원구,오송,시니어,시니어나들이,2020,KCOWRPO20N000014154,자연,자연_공원,구룡산장승공원,36.4872168,127.4719121,36.62009812,127.3275824,"36.4872168,127.4719121","36.62009812,127.3275824",34
29,43112,청주시 서원구,오송,시니어,시니어나들이,2020,KCOWRPO20N000022682,자연,자연_공원,구룡산장승공원,36.4872168,127.4719121,36.62009812,127.3275824,"36.4872168,127.4719121","36.62009812,127.3275824",34
30,43112,청주시 서원구,오송,시니어,시니어나들이,2020,KCOWRPO20N000013532,자연,자연_공원,원마루공원,36.6067813,127.4936792,36.62009812,127.3275824,"36.6067813,127.4936792","36.62009812,127.3275824",25
31,43112,청주시 서원구,오송,시니어,시니어나들이,2020,KCOWRPO20N000022060,자연,자연_공원,원마루공원,36.6067813,127.4936792,36.62009812,127.3275824,"36.6067813,127.4936792","36.62009812,127.3275824",25
32,43112,청주시 서원구,오송,시니어,시니어나들이,2020,KCOWRPO20N000006656,자연,자연_공원,체육공원,36.6085478,127.477562,36.62009812,127.3275824,"36.6085478,127.477562","36.62009812,127.3275824",24
33,43112,청주시 서원구,오송,시니어,시니어나들이,2020,KCOWRPO20N000015184,자연,자연_공원,체육공원,36.6085478,127.477562,36.62009812,127.3275824,"36.6085478,127.477562","36.62009812,127.3275824",24
34,43112,청주시 서원구,오송,시니어,시니어나들이,2020,KCOWRPO20N000006398,자연,자연_공원,안뜸공원,36.6092572,127.4890691,36.62009812,127.3275824,"36.6092572,127.4890691","36.62009812,127.3275824",26
35,43112,청주시 서원구,오송,시니어,시니어나들이,2020,KCOWRPO20N000014926,자연,자연_공원,안뜸공원,36.6092572,127.4890691,36.62009812,127.3275824,"36.6092572,127.4890691","36.62009812,127.3275824",26
36,43112,청주시 서원구,오송,시니어,시니어나들이,2020,KCOWRPO20N000006339,자연,자연_공원,두꺼비생태공원,36.6133907,127.4680958,36.62009812,127.3275824,"36.6133907,127.4680958","36.62009812,127.3275824",27
37,43112,청주시 서원구,오송,시니어,시니어나들이,2020,KCOWRPO20N000014867,자연,자연_공원,두꺼비생태공원,36.6133907,127.4680958,36.62009812,127.3275824,"36.6133907,127.4680958","36.62009812,127.3275824",27
38,43112,청주시 서원구,오송,시니어,시니어나들이,2020,KCOWRPO20N000013867,자연,자연_공원,잠두봉공원,36.6141306,127.4789774,36.62009812,127.3275824,"36.6141306,127.4789774","36.62009812,127.3275824",28
39,43112,청주시 서원구,오송,시니어,시니어나들이,2020,KCOWRPO20N000022395,자연,자연_공원,잠두봉공원,36.6141306,127.4789774,36.62009812,127.3275824,"36.6141306,127.4789774","36.62009812,127.3275824",28
40,43112,청주시 서원구,오송,시니어,시니어나들이,2020,KCOWRPO20N000012651,자연,자연_공원,비전공원,36.6142887,127.4933245,36.62009812,127.3275824,"36.6142887,127.4933245","36.62009812,127.3275824",28
41,43112,청주시 서원구,오송,시니어,시니어나들이,2020,KCOWRPO20N000021179,자연,자연_공원,비전공원,36.6142887,127.4933245,36.62009812,127.3275824,"36.6142887,127.4933245","36.62009812,127.3275824",28
42,43112,청주시 서원구,오송,시니어,시니어나들이,2020,KCOWRPO20N000008705,자연,자연_공원,장전공원,36.6170167,127.4544259,36.62009812,127.3275824,"36.6170167,127.4544259","36.62009812,127.3275824",26
43,43112,청주시 서원구,오송,시니어,시니어나들이,2020,KCOWRPO20N000017233,자연,자연_공원,장전공원,36.6170167,127.4544259,36.62009812,127.3275824,"36.6170167,127.4544259","36.62009812,127.3275824",26
44,43112,청주시 서원구,오송,시니어,시니어나들이,2020,KCOWRPO20N000008736,자연,자연_공원,제123호어린이공원,36.6181573,127.4600125,36.62009812,127.3275824,"36.6181573,127.4600125","36.62009812,127.3275824",25
45,43112,청주시 서원구,오송,시니어,시니어나들이,2020,KCOWRPO20N000017264,자연,자연_공원,제123호어린이공원,36.6181573,127.4600125,36.62009812,127.3275824,"36.6181573,127.4600125","36.62009812,127.3275824",25
46,43112,청주시 서원구,오송,시니어,시니어나들이,2020,KCOWRPO20N000006397,자연,자연_공원,불무공원,36.6181898,127.4474316,36.62009812,127.3275824,"36.6181898,127.4474316","36.62009812,127.3275824",24
47,43112,청주시 서원구,오송,시니어,시니어나들이,2020,KCOWRPO20N000014925,자연,자연_공원,불무공원,36.6181898,127.4474316,36.62009812,127.3275824,"36.6181898,127.4474316","36.62009812,127.3275824",24
48,43112,청주시 서원구,오송,시니어,시니어나들이,2020,KCOWRPO20N000007256,자연,자연_공원,근린공원,36.6201715,127.4497739,36.62009812,127.3275824,"36.6201715,127.4497739","36.62009812,127.3275824",23
49,43112,청주시 서원구,오송,시니어,시니어나들이,2020,KCOWRPO20N000015784,자연,자연_공원,근린공원,36.6201715,127.4497739,36.62009812,127.3275824,"36.6201715,127.4497739","36.62009812,127.3275824",23
50,43112,청주시 서원구,오송,시니어,시니어나들이,2020,KCOWRPO20N000007310,자연,자연_공원,근린공원,36.620564,127.4847644,36.62009812,127.3275824,"36.620564,127.4847644","36.62009812,127.3275824",30
51,43112,청주시 서원구,오송,시니어,시니어나들이,2020,KCOWRPO20N000015838,자연,자연_공원,근린공원,36.620564,127.4847644,36.62009812,127.3275824,"36.620564,127.4847644","36.62009812,127.3275824",30
52,43112,청주시 서원구,오송,시니어,시니어나들이,2020,KCOWRPO20N000013733,자연,자연_공원,매봉공원,36.6227576,127.4731162,36.62009812,127.3275824,"36.6227576,127.4731162","36.62009812,127.3275824",30
53,43112,청주시 서원구,오송,시니어,시니어나들이,2020,KCOWRPO20N000022261,자연,자연_공원,매봉공원,36.6227576,127.4731162,36.62009812,127.3275824,"36.6227576,127.4731162","36.62009812,127.3275824",30
54,43112,청주시 서원구,오송,시니어,시니어나들이,2020,KCOWRPO20N000013849,자연,자연_공원,장구봉공원,36.6237479,127.4455396,36.62009812,127.3275824,"36.6237479,127.4455396","36.62009812,127.3275824",24
55,43112,청주시 서원구,오송,시니어,시니어나들이,2020,KCOWRPO20N000022377,자연,자연_공원,장구봉공원,36.6237479,127.4455396,36.62009812,127.3275824,"36.6237479,127.4455396","36.62009812,127.3275824",24
56,43112,청주시 서원구,오송,시니어,시니어나들이,2020,KCOWRPO20N000006658,자연,자연_공원,쥬피터공원,36.6324892,127.4592327,36.62009812,127.3275824,"36.6324892,127.4592327","36.62009812,127.3275824",27
57,43112,청주시 서원구,오송,시니어,시니어나들이,2020,KCOWRPO20N000015186,자연,자연_공원,쥬피터공원,36.6324892,127.4592327,36.62009812,127.3275824,"36.6324892,127.4592327","36.62009812,127.3275824",27
58,43112,청주시 서원구,오송,시니어,시니어나들이,2020,KCOWRPO20N000012652,자연,자연_공원,사직공원,36.634364,127.4710584,36.62009812,127.3275824,"36.634364,127.4710584","36.62009812,127.3275824",30
59,43112,청주시 서원구,오송,시니어,시니어나들이,2020,KCOWRPO20N000021180,자연,자연_공원,사직공원,36.634364,127.4710584,36.62009812,127.3275824,"36.634364,127.4710584","36.62009812,127.3275824",30
60,43112,청주시 서원구,오송,시니어,시니어나들이,2020,KCOWRPO20N000006639,자연,자연_공원,무심천체육공원,36.6393249,127.4832885,36.62009812,127.3275824,"36.6393249,127.4832885","36.62009812,127.3275824",27
61,43112,청주시 서원구,오송,시니어,시니어나들이,2020,KCOWRPO20N000015167,자연,자연_공원,무심천체육공원,36.6393249,127.4832885,36.62009812,127.3275824,"36.6393249,127.4832885","36.62009812,127.3275824",27
62,43112,청주시 서원구,오송,시니어,시니어배움터,2020,KCOEFPO20N000000252,문화시설,문화시설_복지_시니어,충청북도노인종합복지관,36.639686,127.474,36.62009812,127.3275824,"36.639686,127.474","36.62009812,127.3275824",32
63,43112,청주시 서원구,오송,시니어,시니어배움터,2020,KCOEFPO20N000000257,문화시설,문화시설_복지_시니어,청주서원노인복지관,36.60746,127.470295,36.62009812,127.3275824,"36.60746,127.470295","36.62009812,127.3275824",24
64,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT000001,가맹점,청주사창시장,새마을방아간,36.6335995,127.4655574,36.62009812,127.3275824,"36.6335995,127.4655574","36.62009812,127.3275824",30
65,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT000002,가맹점,청주사창시장,옷싸게파는집,36.6335995,127.4655574,36.62009812,127.3275824,"36.6335995,127.4655574","36.62009812,127.3275824",30
66,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT000003,가맹점,청주사창시장,종로떡집,36.6337981,127.4656232,36.62009812,127.3275824,"36.6337981,127.4656232","36.62009812,127.3275824",30
67,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT000004,가맹점,청주사창시장,태양농산,36.6337976,127.4655002,36.62009812,127.3275824,"36.6337976,127.4655002","36.62009812,127.3275824",30
68,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT000005,가맹점,청주사창시장,오렌지,36.6337976,127.4655002,36.62009812,127.3275824,"36.6337976,127.4655002","36.62009812,127.3275824",30
69,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT000006,가맹점,청주사창시장,성미방아간,36.6337976,127.4655002,36.62009812,127.3275824,"36.6337976,127.4655002","36.62009812,127.3275824",30
70,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT000007,가맹점,청주사창시장,상일축산물,36.6337976,127.4655002,36.62009812,127.3275824,"36.6337976,127.4655002","36.62009812,127.3275824",30
71,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT000008,가맹점,청주사창시장,꿀꿀이왕순대,36.6337987,127.4657573,36.62009812,127.3275824,"36.6337987,127.4657573","36.62009812,127.3275824",30
72,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT000009,가맹점,청주사창시장,영보슈퍼,36.6335983,127.4652891,36.62009812,127.3275824,"36.6335983,127.4652891","36.62009812,127.3275824",30
73,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT000010,가맹점,청주사창시장,옷방,36.6338058,127.4653324,36.62009812,127.3275824,"36.6338058,127.4653324","36.62009812,127.3275824",30
74,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT000011,가맹점,청주사창시장,우리채소,36.6335983,127.4652891,36.62009812,127.3275824,"36.6335983,127.4652891","36.62009812,127.3275824",30
75,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT000012,가맹점,청주사창시장,혜림청과,36.6334822,127.4655135,36.62009812,127.3275824,"36.6334822,127.4655135","36.62009812,127.3275824",30
76,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT000013,가맹점,청주사창시장,제일침구,36.6333469,127.4654921,36.62009812,127.3275824,"36.6333469,127.4654921","36.62009812,127.3275824",30
77,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT000014,가맹점,청주사창시장,핸드핸,36.6338773,127.4651977,36.62009812,127.3275824,"36.6338773,127.4651977","36.62009812,127.3275824",30
78,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT000015,가맹점,청주사창시장,충북건어물,36.633787,127.4651648,36.62009812,127.3275824,"36.633787,127.4651648","36.62009812,127.3275824",30
79,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT000016,가맹점,청주사창시장,충주상회,36.6335983,127.4652891,36.62009812,127.3275824,"36.6335983,127.4652891","36.62009812,127.3275824",30
80,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT000017,가맹점,청주사창시장,평화상회,36.6334254,127.4649101,36.62009812,127.3275824,"36.6334254,127.4649101","36.62009812,127.3275824",30
81,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT000018,가맹점,청주사창시장,천안반찬,36.6338134,127.4650081,36.62009812,127.3275824,"36.6338134,127.4650081","36.62009812,127.3275824",30
82,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT000019,가맹점,청주사창시장,포천왕족발,36.633787,127.4651648,36.62009812,127.3275824,"36.633787,127.4651648","36.62009812,127.3275824",30
83,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT000020,가맹점,청주사창시장,세신침구,36.6338134,127.4650081,36.62009812,127.3275824,"36.6338134,127.4650081","36.62009812,127.3275824",30
84,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT000021,가맹점,청주사창시장,잡곡상회,36.6334254,127.4649101,36.62009812,127.3275824,"36.6334254,127.4649101","36.62009812,127.3275824",30
85,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT000022,가맹점,청주사창시장,옥연야채,36.6334254,127.4649101,36.62009812,127.3275824,"36.6334254,127.4649101","36.62009812,127.3275824",30
86,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT000023,가맹점,청주사창시장,천냥,36.6338124,127.4647844,36.62009812,127.3275824,"36.6338124,127.4647844","36.62009812,127.3275824",29
87,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT000024,가맹점,청주사창시장,아기자기화장품,36.6335863,127.4646183,36.62009812,127.3275824,"36.6335863,127.4646183","36.62009812,127.3275824",29
88,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT000025,가맹점,청주사창시장,태운반찬,36.6337393,127.4645613,36.62009812,127.3275824,"36.6337393,127.4645613","36.62009812,127.3275824",29
89,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT000026,가맹점,청주사창시장,청룡족발,36.6338124,127.4647844,36.62009812,127.3275824,"36.6338124,127.4647844","36.62009812,127.3275824",29
90,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT000027,가맹점,청주사창시장,노량진수산,36.6337393,127.4645613,36.62009812,127.3275824,"36.6337393,127.4645613","36.62009812,127.3275824",29
91,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT000028,가맹점,청주사창시장,까치신발,36.6335863,127.4646183,36.62009812,127.3275824,"36.6335863,127.4646183","36.62009812,127.3275824",29
92,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT000029,가맹점,청주사창시장,풍년떡집,36.6337393,127.4645613,36.62009812,127.3275824,"36.6337393,127.4645613","36.62009812,127.3275824",29
93,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT000030,가맹점,청주사창시장,양말집,36.6335863,127.4646183,36.62009812,127.3275824,"36.6335863,127.4646183","36.62009812,127.3275824",29
94,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT000031,가맹점,청주사창시장,시장한우촌,36.6337393,127.4645613,36.62009812,127.3275824,"36.6337393,127.4645613","36.62009812,127.3275824",29
95,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT000032,가맹점,청주사창시장,제일청과,36.6335863,127.4646183,36.62009812,127.3275824,"36.6335863,127.4646183","36.62009812,127.3275824",29
96,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT000033,가맹점,청주사창시장,사계절지업사,36.6335863,127.4646183,36.62009812,127.3275824,"36.6335863,127.4646183","36.62009812,127.3275824",29
97,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT000034,가맹점,청주사창시장,청주청과,36.6335037,127.4642834,36.62009812,127.3275824,"36.6335037,127.4642834","36.62009812,127.3275824",29
98,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT000035,가맹점,청주사창시장,두부마을,36.6338102,127.4642924,36.62009812,127.3275824,"36.6338102,127.4642924","36.62009812,127.3275824",29
99,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT000036,가맹점,청주사창시장,밀터,36.6338102,127.4642924,36.62009812,127.3275824,"36.6338102,127.4642924","36.62009812,127.3275824",29
100,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT000088,가맹점,청주사창시장,시장통닭,36.6337981,127.4656232,36.62009812,127.3275824,"36.6337981,127.4656232","36.62009812,127.3275824",30
101,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT000142,가맹점,청주사창시장,신흥상회,36.6336294,127.4641707,36.62009812,127.3275824,"36.6336294,127.4641707","36.62009812,127.3275824",29
102,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT000244,가맹점,청주사창시장,시장철물,36.6337393,127.4645613,36.62009812,127.3275824,"36.6337393,127.4645613","36.62009812,127.3275824",29
103,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT000245,가맹점,청주사창시장,약이본가,36.6337393,127.4645613,36.62009812,127.3275824,"36.6337393,127.4645613","36.62009812,127.3275824",29
104,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT000246,가맹점,청주사창시장,시장순대,36.6335863,127.4646183,36.62009812,127.3275824,"36.6335863,127.4646183","36.62009812,127.3275824",29
105,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT000247,가맹점,청주사창시장,경북수산,36.6337915,127.4641472,36.62009812,127.3275824,"36.6337915,127.4641472","36.62009812,127.3275824",29
106,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT000248,가맹점,청주사창시장,웰빙찬,36.6336294,127.4641707,36.62009812,127.3275824,"36.6336294,127.4641707","36.62009812,127.3275824",29
107,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT000249,가맹점,청주사창시장,은진닭집,36.6337915,127.4641472,36.62009812,127.3275824,"36.6337915,127.4641472","36.62009812,127.3275824",29
108,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT000250,가맹점,청주사창시장,행운기물,36.6338899,127.4640012,36.62009812,127.3275824,"36.6338899,127.4640012","36.62009812,127.3275824",29
109,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT000251,가맹점,청주사창시장,황금기물,36.6336074,127.4653002,36.62009812,127.3275824,"36.6336074,127.4653002","36.62009812,127.3275824",30
110,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT000252,가맹점,청주사창시장,음선건어물,36.6337996,127.4639571,36.62009812,127.3275824,"36.6337996,127.4639571","36.62009812,127.3275824",29
111,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT000253,가맹점,청주사창시장,중앙건강원,36.6337996,127.4639571,36.62009812,127.3275824,"36.6337996,127.4639571","36.62009812,127.3275824",29
112,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT000254,가맹점,청주사창시장,충주상회,36.6336294,127.4641707,36.62009812,127.3275824,"36.6336294,127.4641707","36.62009812,127.3275824",29
113,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT000255,가맹점,청주사창시장,은혜이불,36.633817,127.4638227,36.62009812,127.3275824,"36.633817,127.4638227","36.62009812,127.3275824",29
114,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT000256,가맹점,청주사창시장,윤미패션,36.6336288,127.4640477,36.62009812,127.3275824,"36.6336288,127.4640477","36.62009812,127.3275824",29
115,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT000257,가맹점,청주사창시장,사창수산,36.6336288,127.4640477,36.62009812,127.3275824,"36.6336288,127.4640477","36.62009812,127.3275824",29
116,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT000258,가맹점,청주사창시장,고향닭집,36.6336288,127.4640477,36.62009812,127.3275824,"36.6336288,127.4640477","36.62009812,127.3275824",29
117,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT000259,가맹점,청주사창시장,옛날왕만두,36.6337996,127.4639571,36.62009812,127.3275824,"36.6337996,127.4639571","36.62009812,127.3275824",29
118,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT000294,가맹점,청주사창시장,우일순대,36.6336294,127.4641707,36.62009812,127.3275824,"36.6336294,127.4641707","36.62009812,127.3275824",29
119,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT000295,가맹점,청주사창시장,산동찐빵,36.6336294,127.4641707,36.62009812,127.3275824,"36.6336294,127.4641707","36.62009812,127.3275824",29
120,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT000296,가맹점,청주사창시장,은주패션,36.6333663,127.4637811,36.62009812,127.3275824,"36.6333663,127.4637811","36.62009812,127.3275824",30
121,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT000297,가맹점,청주사창시장,소진축산,36.6338163,127.4636662,36.62009812,127.3275824,"36.6338163,127.4636662","36.62009812,127.3275824",29
122,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT000298,가맹점,청주사창시장,아메리카신발,36.6336074,127.4653002,36.62009812,127.3275824,"36.6336074,127.4653002","36.62009812,127.3275824",30
123,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT000345,가맹점,청주사창시장,금마커텐,36.6330935,127.465259,36.62009812,127.3275824,"36.6330935,127.465259","36.62009812,127.3275824",30
124,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT000346,가맹점,청주사창시장,민속떡집,36.6335276,127.4635788,36.62009812,127.3275824,"36.6335276,127.4635788","36.62009812,127.3275824",29
125,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT000347,가맹점,청주사창시장,맛짱닭강정,36.6338163,127.4636662,36.62009812,127.3275824,"36.6338163,127.4636662","36.62009812,127.3275824",29
126,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT000348,가맹점,청주사창시장,속초수산,36.633817,127.4638227,36.62009812,127.3275824,"36.633817,127.4638227","36.62009812,127.3275824",29
127,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT000349,가맹점,청주사창시장,홍천정육점,36.6336259,127.4634103,36.62009812,127.3275824,"36.6336259,127.4634103","36.62009812,127.3275824",29
128,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT000350,가맹점,청주사창시장,한우전문점,36.6338151,127.4633867,36.62009812,127.3275824,"36.6338151,127.4633867","36.62009812,127.3275824",29
129,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT000351,가맹점,청주사창시장,그린마트,36.6336259,127.4634103,36.62009812,127.3275824,"36.6336259,127.4634103","36.62009812,127.3275824",29
130,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT000575,가맹점,청주사창시장,사창시장상인회,36.6335983,127.4652891,36.62009812,127.3275824,"36.6335983,127.4652891","36.62009812,127.3275824",30
131,43112,청주시 서원구,오송,시니어,온누리상품권,2020,SOT000576,가맹점,청주사창시장,알뜰정육점,36.6336025,127.4662283,36.62009812,127.3275824,"36.6336025,127.4662283","36.62009812,127.3275824",30
