시군구코드,시군구명,주요역,대분류,중분류,기준연도,문화시설별ID,대분류명,중분류명,시설명,시설위도,시설경도,주요역위도,주요역경도
11440,마포구,용산,시니어,온누리상품권,2020,SOT053814,가맹점,아현전통시장,아현충북,37.5563659,126.9544285,37.55407301,126.9707021
11440,마포구,용산,시니어,온누리상품권,2020,SOT053815,가맹점,아현전통시장,부흥축산,37.5564079,126.9550956,37.55407301,126.9707021
11440,마포구,용산,시니어,온누리상품권,2020,SOT054390,가맹점,도화동상점가,귀빈칼라,37.539787,126.9473502,37.55407301,126.9707021
11440,마포구,용산,시니어,온누리상품권,2020,SOT054391,가맹점,도화동상점가,마포화원,37.5409024,126.9491564,37.55407301,126.9707021
11440,마포구,용산,시니어,온누리상품권,2020,SOT054395,가맹점,도화동상점가,도화동상점가상인회,37.5409024,126.9491564,37.55407301,126.9707021
11440,마포구,용산,시니어,온누리상품권,2020,SOT054415,가맹점,도화동상점가,무교동낙지,37.5396344,126.9474089,37.55407301,126.9707021
11440,마포구,용산,시니어,온누리상품권,2020,SOT054416,가맹점,도화동상점가,마포나루(본점),37.5394032,126.947763,37.55407301,126.9707021
11440,마포구,용산,시니어,온누리상품권,2020,SOT054417,가맹점,도화동상점가,마포나루(아크로점),37.5412699,126.9489475,37.55407301,126.9707021
11440,마포구,용산,시니어,온누리상품권,2020,SOT054418,가맹점,도화동상점가,탁사발,37.5409024,126.9491564,37.55407301,126.9707021
11440,마포구,용산,시니어,온누리상품권,2020,SOT054419,가맹점,도화동상점가,보석당,37.5400621,126.9478895,37.55407301,126.9707021
11440,마포구,용산,시니어,온누리상품권,2020,SOT054420,가맹점,도화동상점가,이디아커피,37.539787,126.9473502,37.55407301,126.9707021
11440,마포구,용산,시니어,온누리상품권,2020,SOT054421,가맹점,도화동상점가,마미치킨,37.540257,126.9485204,37.55407301,126.9707021
11440,마포구,용산,시니어,온누리상품권,2020,SOT054668,가맹점,망원동월드컵시장,돌쇠떡고을,37.5577791,126.9055596,37.55407301,126.9707021
11440,마포구,용산,시니어,온누리상품권,2020,SOT054734,가맹점,마포농수산물시장,도운청과,37.564716,126.8986553,37.55407301,126.9707021
11440,마포구,용산,시니어,온누리상품권,2020,SOT054864,가맹점,아현시장,동원슈퍼,37.5567246,126.9522051,37.55407301,126.9707021
11440,마포구,용산,시니어,온누리상품권,2020,SOT054865,가맹점,아현시장,우리식당,37.5569231,126.9552808,37.55407301,126.9707021
11440,마포구,용산,시니어,온누리상품권,2020,SOT054969,가맹점,망원시장,장수한방족발,37.5570445,126.9060117,37.55407301,126.9707021
11440,마포구,용산,시니어,온누리상품권,2020,SOT055269,가맹점,도화상점가,피쉬앤그릴,37.5422588,126.9517286,37.55407301,126.9707021
11440,마포구,용산,시니어,온누리상품권,2020,SOT055271,가맹점,도화상점가,커파우스,37.5420927,126.9512897,37.55407301,126.9707021
11440,마포구,용산,시니어,온누리상품권,2020,SOT055272,가맹점,도화상점가,어머니밥상,37.5407505,126.9513311,37.55407301,126.9707021
11440,마포구,용산,시니어,온누리상품권,2020,SOT055273,가맹점,도화상점가,향,37.5423118,126.9516147,37.55407301,126.9707021
11440,마포구,용산,시니어,온누리상품권,2020,SOT055274,가맹점,도화상점가,복사골닭한마리,37.5384377,126.9465884,37.55407301,126.9707021
11440,마포구,용산,시니어,온누리상품권,2020,SOT055275,가맹점,도화상점가,맛나맛나,37.5386801,126.9464945,37.55407301,126.9707021
11440,마포구,용산,시니어,온누리상품권,2020,SOT055276,가맹점,도화상점가,교동전선생,37.5409024,126.9491564,37.55407301,126.9707021
11440,마포구,용산,시니어,온누리상품권,2020,SOT055277,가맹점,도화상점가,양산박,37.5378635,126.9468681,37.55407301,126.9707021
11440,마포구,용산,시니어,온누리상품권,2020,SOT055278,가맹점,도화상점가,멍석집,37.5381163,126.9469211,37.55407301,126.9707021
11440,마포구,용산,시니어,온누리상품권,2020,SOT055279,가맹점,도화상점가,선비촌추어탕,37.5378635,126.9468681,37.55407301,126.9707021
11440,마포구,용산,시니어,온누리상품권,2020,SOT055280,가맹점,도화상점가,목포낙지,37.5395838,126.9478057,37.55407301,126.9707021
11440,마포구,용산,시니어,온누리상품권,2020,SOT055281,가맹점,도화상점가,토우축산,37.5395532,126.9473988,37.55407301,126.9707021
11440,마포구,용산,시니어,온누리상품권,2020,SOT055282,가맹점,도화상점가,금복족발,37.5396344,126.9474089,37.55407301,126.9707021
11440,마포구,용산,시니어,온누리상품권,2020,SOT055283,가맹점,도화상점가,김만수,37.5400621,126.9478895,37.55407301,126.9707021
11440,마포구,용산,시니어,온누리상품권,2020,SOT055284,가맹점,도화상점가,옷을이브려면,37.5396933,126.9489697,37.55407301,126.9707021
