시군구코드,시군구명,주요역,대분류,중분류,기준연도,문화시설별ID,대분류명,중분류명,시설명,시설위도,시설경도,주요역위도,주요역경도
11710,송파구,용산,임산부,임산부나들이,2020,KCPWRPO20N000007329,자연,자연_공원,성내천공원,37.5001306,127.1407079,37.55407301,126.9707021
11710,송파구,용산,임산부,임산부나들이,2020,KCPWRPO20N000007361,자연,자연_공원,아시아공원,37.5102881,127.0761917,37.55407301,126.9707021
11710,송파구,용산,임산부,임산부나들이,2020,KCPWRPO20N000007375,자연,자연_공원,한샘상상어린이공원,37.4848071,127.1250272,37.55407301,126.9707021
11710,송파구,용산,임산부,임산부나들이,2020,KCPWRPO20N000007383,자연,자연_공원,오금근린공원,37.5019046,127.130248,37.55407301,126.9707021
11710,송파구,용산,임산부,임산부나들이,2020,KCPWRPO20N000007407,자연,자연_공원,몽촌공원,37.512977,127.1147814,37.55407301,126.9707021
11710,송파구,용산,임산부,임산부나들이,2020,KCPWRPO20N000007437,자연,자연_공원,연화공원,37.4851122,127.1287123,37.55407301,126.9707021
11710,송파구,용산,임산부,임산부나들이,2020,KCPWRPO20N000007544,자연,자연_공원,비석거리공원,37.4946072,127.1174972,37.55407301,126.9707021
11710,송파구,용산,임산부,임산부나들이,2020,KCPWRPO20N000007554,자연,자연_공원,벌말어린이공원,37.5019121,127.1398935,37.55407301,126.9707021
11710,송파구,용산,임산부,임산부나들이,2020,KCPWRPO20N000007591,자연,자연_공원,어린이교통공원,37.5158363,127.1020212,37.55407301,126.9707021
11710,송파구,용산,임산부,임산부나들이,2020,KCPWRPO20N000007612,자연,자연_공원,샛팽어린이공원,37.49681,127.1339825,37.55407301,126.9707021
11710,송파구,용산,임산부,임산부나들이,2020,KCPWRPO20N000007648,자연,자연_공원,삼밭어린이공원,37.4994827,127.092877,37.55407301,126.9707021
11710,송파구,용산,임산부,임산부나들이,2020,KCPWRPO20N000007689,자연,자연_공원,흥이어린이공원,37.5011951,127.1249074,37.55407301,126.9707021
11710,송파구,용산,임산부,임산부나들이,2020,KCPWRPO20N000007696,자연,자연_공원,두댐이공원,37.4900026,127.1320597,37.55407301,126.9707021
11710,송파구,용산,임산부,임산부나들이,2020,KCPWRPO20N000007715,자연,자연_공원,아랫말어린이공원,37.5047236,127.1374331,37.55407301,126.9707021
11710,송파구,용산,임산부,임산부나들이,2020,KCPWRPO20N000007720,자연,자연_공원,거여공원,37.4970369,127.1414785,37.55407301,126.9707021
11710,송파구,용산,임산부,임산부나들이,2020,KCPWRPO20N000007741,자연,자연_공원,송파근린공원,37.5063833,127.1099938,37.55407301,126.9707021
11710,송파구,용산,임산부,임산부나들이,2020,KCPWRPO20N000007813,자연,자연_공원,송이공원,37.5011971,127.1189488,37.55407301,126.9707021
11710,송파구,용산,임산부,임산부나들이,2020,KCPWRPO20N000008140,자연,자연_공원,잠실한강공원,37.5177687,127.0845897,37.55407301,126.9707021
11710,송파구,용산,임산부,임산부나들이,2020,KCPWRPO20N000008146,자연,자연_공원,올림픽공원,37.5198644,127.1228077,37.55407301,126.9707021
11710,송파구,용산,임산부,임산부나들이,2020,KCPWRPO20N000008403,자연,자연_공원,올림픽공원선린동산,37.5174784,127.1152259,37.55407301,126.9707021
11710,송파구,용산,임산부,임산부나들이,2020,KCPWRPO20N000008404,자연,자연_공원,야생화단지,37.4959871,127.1004103,37.55407301,126.9707021
11710,송파구,용산,영유아,아이랑키즈카페,2020,KCIPFPO20N000000939,문화시설,문화시설_키즈카페,잠실 바운스,37.5157751,127.0990622,37.55407301,126.9707021
11710,송파구,용산,영유아,아이랑키즈카페,2020,KCIPFPO20N000000597,문화시설,문화시설_키즈카페,잠실롯데월드놀이터 뽀로로파크,37.5112866,127.097939,37.55407301,126.9707021
11710,송파구,용산,영유아,아이랑키즈카페,2020,KCIPFPO20N000000790,문화시설,문화시설_키즈카페,챔피언,37.5112866,127.097939,37.55407301,126.9707021
11710,송파구,용산,영유아,아이랑키즈카페,2020,KCIPFPO20N000001304,문화시설,문화시설_키즈카페,킹스키즈,37.4979172,127.1258408,37.55407301,126.9707021
11710,송파구,용산,영유아,아이랑키즈카페,2020,KCIPFPO20N000001220,문화시설,문화시설_키즈카페,골든블루 키즈빌리지,37.495543,127.1281178,37.55407301,126.9707021
11710,송파구,용산,영유아,아이랑키즈카페,2020,KCIPFPO20N000001354,문화시설,문화시설_키즈카페,송파파크하비오 점프스카이 놀이시설,37.4806048,127.1236662,37.55407301,126.9707021
11710,송파구,용산,영유아,아이랑키즈카페,2020,KCIPFPO20N000000645,문화시설,문화시설_키즈카페,코코몽키즈랜드 가든파이브점(송파점),37.4776487,127.1249962,37.55407301,126.9707021
11710,송파구,용산,영유아,아이랑키즈카페,2020,KCIPFPO20N000000926,문화시설,문화시설_키즈카페,현대아웃렛 가든5점 애플키즈클럽,37.4776487,127.1249962,37.55407301,126.9707021
11710,송파구,용산,영유아,아이랑야외활동,2020,KCIPOPO20N000002682,문화시설,문화시설_놀이터_실내,풍납근린공원 놀이터,37.538177,127.1217517,37.55407301,126.9707021
11710,송파구,용산,영유아,아이랑야외활동,2020,KCIPOPO20N000005920,문화시설,문화시설_놀이터_실내,풍납백제문화공원 어린이놀이터,37.5358105,127.1152816,37.55407301,126.9707021
11710,송파구,용산,영유아,아이랑야외활동,2020,KCIPOPO20N000002688,문화시설,문화시설_놀이터_실내,태양근린공원 놀이터,37.5254429,127.1152157,37.55407301,126.9707021
11710,송파구,용산,영유아,아이랑야외활동,2020,KCIPOPO20N000006099,문화시설,문화시설_놀이터_실내,어린이교통공원내 놀이터1,37.516021,127.1017627,37.55407301,126.9707021
11710,송파구,용산,영유아,아이랑야외활동,2020,KCIPOPO20N000002406,문화시설,문화시설_놀이터_실내,몽촌어린이공원,37.5129347,127.1148716,37.55407301,126.9707021
11710,송파구,용산,영유아,아이랑야외활동,2020,KCIPOPO20N000002405,문화시설,문화시설_놀이터_실내,새마을어린이공원,37.5084262,127.0865575,37.55407301,126.9707021
11710,송파구,용산,영유아,아이랑야외활동,2020,KCIPOPO20N000002686,문화시설,문화시설_놀이터_실내,백토근린공원 놀이터,37.5081155,127.1321225,37.55407301,126.9707021
11710,송파구,용산,영유아,아이랑야외활동,2020,KCIPOPO20N000003319,문화시설,문화시설_놀이터_실내,복숭아어린이공원,37.5068591,127.1313802,37.55407301,126.9707021
11710,송파구,용산,영유아,아이랑야외활동,2020,KCIPOPO20N000002683,문화시설,문화시설_놀이터_실내,잠실근린공원 놀이터,37.5062193,127.0841783,37.55407301,126.9707021
11710,송파구,용산,영유아,아이랑야외활동,2020,KCIPOPO20N000002964,문화시설,문화시설_놀이터_실내,오봉산어린이공원,37.506128,127.1023085,37.55407301,126.9707021
11710,송파구,용산,영유아,아이랑야외활동,2020,KCIPOPO20N000007406,문화시설,문화시설_놀이터_실내,"석촌어린이공원-2(회전놀이대, 그네)",37.50594,127.0998228,37.55407301,126.9707021
11710,송파구,용산,영유아,아이랑야외활동,2020,KCIPOPO20N000002965,문화시설,문화시설_놀이터_실내,아랫말어린이공원,37.5047539,127.137402,37.55407301,126.9707021
11710,송파구,용산,영유아,아이랑야외활동,2020,KCIPOPO20N000002690,문화시설,문화시설_놀이터_실내,한양근린공원 놀이터,37.503997,127.1155133,37.55407301,126.9707021
11710,송파구,용산,영유아,아이랑야외활동,2020,KCIPOPO20N000007162,문화시설,문화시설_놀이터_실내,누에머리근린공원 놀이터,37.5038103,127.141799,37.55407301,126.9707021
11710,송파구,용산,영유아,아이랑야외활동,2020,KCIPOPO20N000004364,문화시설,문화시설_놀이터_실내,진달래어린이공원,37.503719,127.0863289,37.55407301,126.9707021
11710,송파구,용산,영유아,아이랑야외활동,2020,KCIPOPO20N000003413,문화시설,문화시설_놀이터_실내,아름어린이공원(구 삼전도비),37.5033498,127.1070819,37.55407301,126.9707021
11710,송파구,용산,영유아,아이랑야외활동,2020,KCIPOPO20N000004361,문화시설,문화시설_놀이터_실내,안골어린이공원,37.5028652,127.1353191,37.55407301,126.9707021
11710,송파구,용산,영유아,아이랑야외활동,2020,KCIPOPO20N000003532,문화시설,문화시설_놀이터_실내,삼전근린공원 놀이터,37.5017938,127.0933314,37.55407301,126.9707021
