시군구코드,시군구명,주요역,대분류,중분류,기준연도,문화시설별ID,대분류명,중분류명,시설명,시설위도,시설경도,주요역위도,주요역경도
48121,창원시 의창구,마산,시니어,온누리상품권,2020,SOT139071,가맹점,소계옛길시장,두부촌,35.2571376,128.5983464,35.23610354,128.5771588
48121,창원시 의창구,마산,시니어,온누리상품권,2020,SOT139157,가맹점,지귀시장,제일식당,35.2457966,128.6593235,35.23610354,128.5771588
48121,창원시 의창구,마산,시니어,온누리상품권,2020,SOT139166,가맹점,창원도계부부시장,우연식품,35.2580125,128.6371024,35.23610354,128.5771588
48121,창원시 의창구,마산,시니어,온누리상품권,2020,SOT139529,가맹점,대동중앙상가,완이김밥,35.2545221,128.6165912,35.23610354,128.5771588
48121,창원시 의창구,마산,시니어,온누리상품권,2020,SOT139530,가맹점,대동중앙상가,태영정보통신팔용점,35.2545221,128.6165912,35.23610354,128.5771588
48121,창원시 의창구,마산,시니어,온누리상품권,2020,SOT139531,가맹점,대동중앙상가,봉구스밥버거,35.2545221,128.6165912,35.23610354,128.5771588
48121,창원시 의창구,마산,시니어,온누리상품권,2020,SOT139532,가맹점,창원기계공구상가,엔씨컴퓨터,35.2337256,128.6410763,35.23610354,128.5771588
48121,창원시 의창구,마산,시니어,온누리상품권,2020,SOT139742,가맹점,명서시장,아이엠떡,35.2489138,128.6462505,35.23610354,128.5771588
48121,창원시 의창구,마산,시니어,온누리상품권,2020,SOT139743,가맹점,대동중앙상가,레인보우키즈카페,35.2545221,128.6165912,35.23610354,128.5771588
48121,창원시 의창구,마산,시니어,온누리상품권,2020,SOT139787,가맹점,명서시장,무진수산,35.2492132,128.6458903,35.23610354,128.5771588
48121,창원시 의창구,마산,시니어,온누리상품권,2020,SOT139788,가맹점,대동중앙상가,솔베이지영미용실,35.2545221,128.6165912,35.23610354,128.5771588
48121,창원시 의창구,마산,시니어,온누리상품권,2020,SOT139789,가맹점,대동중앙상가,대동이용원,35.2545221,128.6165912,35.23610354,128.5771588
48121,창원시 의창구,마산,시니어,온누리상품권,2020,SOT139790,가맹점,대동중앙상가,피부관리다올,35.2545221,128.6165912,35.23610354,128.5771588
48121,창원시 의창구,마산,시니어,온누리상품권,2020,SOT139791,가맹점,대동중앙상가,친절25마트,35.2545221,128.6165912,35.23610354,128.5771588
48121,창원시 의창구,마산,시니어,온누리상품권,2020,SOT139792,가맹점,대동중앙상가,중앙서점,35.2545221,128.6165912,35.23610354,128.5771588
48121,창원시 의창구,마산,시니어,온누리상품권,2020,SOT139793,가맹점,대동중앙상가,팔용떡집,35.2545221,128.6165912,35.23610354,128.5771588
48121,창원시 의창구,마산,시니어,온누리상품권,2020,SOT139794,가맹점,대동중앙상가,빵굽는집,35.2545221,128.6165912,35.23610354,128.5771588
48121,창원시 의창구,마산,시니어,온누리상품권,2020,SOT139795,가맹점,대동중앙상가,고량방앗간,35.2545221,128.6165912,35.23610354,128.5771588
48121,창원시 의창구,마산,시니어,온누리상품권,2020,SOT140651,가맹점,지귀시장,경산양국,35.2450468,128.6596251,35.23610354,128.5771588
48121,창원시 의창구,마산,시니어,온누리상품권,2020,SOT140673,가맹점,명서시장,신명서식육점,35.2485883,128.6447645,35.23610354,128.5771588
48121,창원시 의창구,마산,시니어,온누리상품권,2020,SOT140677,가맹점,명서시장,정미식육유통,35.2482734,128.6446521,35.23610354,128.5771588
48121,창원시 의창구,마산,시니어,온누리상품권,2020,SOT140999,가맹점,대동중앙상가,아이스크림전문점,35.2545221,128.6165912,35.23610354,128.5771588
48121,창원시 의창구,마산,시니어,온누리상품권,2020,SOT141002,가맹점,명서시장,옛날통닭,35.2487798,128.6460407,35.23610354,128.5771588
48121,창원시 의창구,마산,시니어,온누리상품권,2020,SOT141003,가맹점,명서시장,아시아마트,35.2480589,128.6442988,35.23610354,128.5771588
48121,창원시 의창구,마산,시니어,온누리상품권,2020,SOT141171,가맹점,명서시장,강진보리밥,35.2482734,128.6446521,35.23610354,128.5771588
48121,창원시 의창구,마산,시니어,온누리상품권,2020,SOT141913,가맹점,지귀시장,씨유창원지귀점,35.2450907,128.6598342,35.23610354,128.5771588
48121,창원시 의창구,마산,시니어,온누리상품권,2020,SOT141914,가맹점,명서전통시장,명곡떡집,35.2487798,128.6460407,35.23610354,128.5771588
48121,창원시 의창구,마산,시니어,온누리상품권,2020,SOT142065,가맹점,도계시장,원조수양족발,35.2571796,128.6377882,35.23610354,128.5771588
48121,창원시 의창구,마산,시니어,온누리상품권,2020,SOT142066,가맹점,도계시장,장암농원,35.2570464,128.6373916,35.23610354,128.5771588
48121,창원시 의창구,마산,시니어,온누리상품권,2020,SOT142069,가맹점,지귀시장,진오향족발보쌈,35.2462997,128.6596242,35.23610354,128.5771588
48121,창원시 의창구,마산,시니어,온누리상품권,2020,SOT142073,가맹점,도계시장,맛있게매운직화구이불,35.2572636,128.6372394,35.23610354,128.5771588
48121,창원시 의창구,마산,시니어,온누리상품권,2020,SOT142074,가맹점,도계시장,한우돌곱창,35.2573878,128.637614,35.23610354,128.5771588
48121,창원시 의창구,마산,시니어,온누리상품권,2020,SOT143012,가맹점,도계시장,DC유통,35.2580141,128.6367837,35.23610354,128.5771588
