시군구코드,시군구명,주요역,대분류,중분류,기준연도,문화시설별ID,대분류명,중분류명,시설명,시설위도,시설경도,주요역위도,주요역경도
29140,서구,광주송정,시니어,온누리상품권,2020,SOT104916,가맹점,양동산업용품시장,현대상사,35.1517872,126.9057891,35.137757,126.79095
29140,서구,광주송정,시니어,온누리상품권,2020,SOT104917,가맹점,양동산업용품시장,풍산공업사,35.150165,126.9078192,35.137757,126.79095
29140,서구,광주송정,시니어,온누리상품권,2020,SOT104918,가맹점,양동산업용품시장,남진컴퓨터세탁,35.1487701,126.9070697,35.137757,126.79095
29140,서구,광주송정,시니어,온누리상품권,2020,SOT104919,가맹점,양동산업용품시장,동일상사,35.1505465,126.9071447,35.137757,126.79095
29140,서구,광주송정,시니어,온누리상품권,2020,SOT104920,가맹점,양동산업용품시장,흥진공업사,35.1505967,126.906716,35.137757,126.79095
29140,서구,광주송정,시니어,온누리상품권,2020,SOT104921,가맹점,양동산업용품시장,행운유통,35.1495935,126.9054234,35.137757,126.79095
29140,서구,광주송정,시니어,온누리상품권,2020,SOT104922,가맹점,양동산업용품시장,첼로,35.1496102,126.9052696,35.137757,126.79095
29140,서구,광주송정,시니어,온누리상품권,2020,SOT104923,가맹점,양동산업용품시장,무등엔지니어링,35.1497652,126.905465,35.137757,126.79095
29140,서구,광주송정,시니어,온누리상품권,2020,SOT104924,가맹점,양동산업용품시장,삼익식육,35.1515201,126.9061549,35.137757,126.79095
29140,서구,광주송정,시니어,온누리상품권,2020,SOT104978,가맹점,닭전길시장,농업회사법인한우애가,35.1520175,126.9023509,35.137757,126.79095
29140,서구,광주송정,시니어,온누리상품권,2020,SOT105661,가맹점,양동수산시장,과일노점,35.1531305,126.9018311,35.137757,126.79095
29140,서구,광주송정,시니어,온누리상품권,2020,SOT105662,가맹점,양동수산시장,대양수산,35.1524696,126.9034972,35.137757,126.79095
29140,서구,광주송정,시니어,온누리상품권,2020,SOT106025,가맹점,양동수산시장,꽃순이,35.1531305,126.9018311,35.137757,126.79095
29140,서구,광주송정,시니어,온누리상품권,2020,SOT106026,가맹점,양동수산시장,맛나식품,35.1531305,126.9018311,35.137757,126.79095
29140,서구,광주송정,시니어,온누리상품권,2020,SOT106031,가맹점,양동시장,반달떡집,35.1535761,126.9022641,35.137757,126.79095
29140,서구,광주송정,시니어,온누리상품권,2020,SOT106355,가맹점,양동수산전통시장,샛별분식,35.1531305,126.9018311,35.137757,126.79095
29140,서구,광주송정,시니어,온누리상품권,2020,SOT106381,가맹점,양동수산전통시장,유일상회,35.1531305,126.9018311,35.137757,126.79095
29140,서구,광주송정,시니어,온누리상품권,2020,SOT106437,가맹점,양동산업용품시장,평원상사,35.1550377,126.9014213,35.137757,126.79095
29140,서구,광주송정,시니어,온누리상품권,2020,SOT106438,가맹점,광주양동시장,유성축산,35.1535761,126.9022641,35.137757,126.79095
29140,서구,광주송정,시니어,온누리상품권,2020,SOT106439,가맹점,양동수산전통시장상인,수산물판매,35.1531305,126.9018311,35.137757,126.79095
29140,서구,광주송정,시니어,온누리상품권,2020,SOT106531,가맹점,양동수산시장,서부상회,35.1533172,126.9015432,35.137757,126.79095
29140,서구,광주송정,시니어,온누리상품권,2020,SOT107669,가맹점,양동시장,맛나식당,35.1538191,126.9012292,35.137757,126.79095
29140,서구,광주송정,시니어,온누리상품권,2020,SOT107866,가맹점,양동수산시장,해영냉동,35.1531305,126.9018311,35.137757,126.79095
29140,서구,광주송정,시니어,온누리상품권,2020,SOT107932,가맹점,양동복개상가,분홍신,35.1540364,126.9033225,35.137757,126.79095
29140,서구,광주송정,시니어,온누리상품권,2020,SOT108722,가맹점,양동시장,순흥상회,35.1533681,126.9021901,35.137757,126.79095
29140,서구,광주송정,시니어,온누리상품권,2020,SOT108786,가맹점,양동시장,우정식육점,35.1535761,126.9022641,35.137757,126.79095
29140,서구,광주송정,시니어,온누리상품권,2020,SOT108833,가맹점,양동수산시장,꽃순이,35.1531305,126.9018311,35.137757,126.79095
29140,서구,광주송정,시니어,온누리상품권,2020,SOT112106,가맹점,닭전길시장,화신,35.1520096,126.9034705,35.137757,126.79095
29140,서구,광주송정,시니어,온누리상품권,2020,SOT113139,가맹점,양동건어물시장,해민물산,35.1532915,126.9036837,35.137757,126.79095
29140,서구,광주송정,시니어,온누리상품권,2020,SOT113251,가맹점,광주양동시장,대인빵집,35.1535761,126.9022641,35.137757,126.79095
29140,서구,광주송정,시니어,온누리상품권,2020,SOT113382,가맹점,양동건어물시장,eg정보통신,35.1531346,126.9032798,35.137757,126.79095
29140,서구,광주송정,시니어,온누리상품권,2020,SOT113383,가맹점,양동경열로시장,예스닭강정,35.1536346,126.9007597,35.137757,126.79095
29140,서구,광주송정,시니어,온누리상품권,2020,SOT113403,가맹점,양동수산시장,샛별수산,35.1531305,126.9018311,35.137757,126.79095
29140,서구,광주송정,시니어,온누리상품권,2020,SOT113458,가맹점,양동시장,성산이불혼수백화점,35.1535761,126.9022641,35.137757,126.79095
29140,서구,광주송정,시니어,온누리상품권,2020,SOT114516,가맹점,양동수산시장,평광수산,35.1531305,126.9018311,35.137757,126.79095
