시군구코드,시군구명,주요역,대분류,중분류,기준연도,문화시설별ID,대분류명,중분류명,시설명,시설위도,시설경도,주요역위도,주요역경도
27290,달서구,동대구,시니어,온누리상품권,2020,SOT105189,가맹점,대곡시장,미던,35.8081685,128.5356854,35.87943657,128.6287844
27290,달서구,동대구,시니어,온누리상품권,2020,SOT105193,가맹점,성서용산시정,신바람난찐빵집손마루,35.8572816,128.4979948,35.87943657,128.6287844
27290,달서구,동대구,시니어,온누리상품권,2020,SOT105195,가맹점,서남신시장,지센감삼점,35.8535886,128.5451799,35.87943657,128.6287844
27290,달서구,동대구,시니어,온누리상품권,2020,SOT105276,가맹점,송현주공시장,주공도매,35.8223348,128.548242,35.87943657,128.6287844
27290,달서구,동대구,시니어,온누리상품권,2020,SOT105331,가맹점,달서시장,보떼화장품,35.8403979,128.5441598,35.87943657,128.6287844
27290,달서구,동대구,시니어,온누리상품권,2020,SOT105445,가맹점,서남신시장,오뚜기튀김,35.8541954,128.5465237,35.87943657,128.6287844
27290,달서구,동대구,시니어,온누리상품권,2020,SOT105691,가맹점,월배신시장,만원족발,35.8131712,128.5274529,35.87943657,128.6287844
27290,달서구,동대구,시니어,온누리상품권,2020,SOT105696,가맹점,월배신시장,엔돌핀,35.8131712,128.5274529,35.87943657,128.6287844
27290,달서구,동대구,시니어,온누리상품권,2020,SOT105704,가맹점,달서시장,대박분식,35.8403887,128.544204,35.87943657,128.6287844
27290,달서구,동대구,시니어,온누리상품권,2020,SOT105999,가맹점,서남시장,왼발오른발,35.8549758,128.5453666,35.87943657,128.6287844
27290,달서구,동대구,시니어,온누리상품권,2020,SOT106132,가맹점,월배시장,해피스마일,35.8143373,128.5266749,35.87943657,128.6287844
27290,달서구,동대구,시니어,온누리상품권,2020,SOT106278,가맹점,달서시장,더스킨앤바디,35.8402086,128.5441585,35.87943657,128.6287844
