시군구코드,시군구명,주요역,대분류,중분류,기준연도,문화시설별ID,대분류명,중분류명,시설명,시설위도,시설경도,주요역위도,주요역경도
44200,아산시,천안아산,가족,관광명소,2021,KCLANPO21N000029382,장소,관광지/지역호수/저수지,성내저수지,36.87754499,126.9843423,36.79435991,127.1044355
44200,아산시,천안아산,가족,관광명소,2021,KCLANPO21N000029502,장소,관광지/지역사찰,봉덕사,36.83182513,127.0178843,36.79435991,127.1044355
44200,아산시,천안아산,가족,관광명소,2021,KCLANPO21N000029620,장소,관광지/지역호수/저수지,청당방죽,36.77410636,127.0201321,36.79435991,127.1044355
44200,아산시,천안아산,가족,관광명소,2021,KCLANPO21N000029711,장소,관광지/지역사찰,길상사,36.67505204,126.975601,36.79435991,127.1044355
44200,아산시,천안아산,가족,관광명소,2021,KCLANPO21N000029851,장소,관광지/관광농원/허브마을,권참판농원,36.90013314,127.0761543,36.79435991,127.1044355
44200,아산시,천안아산,가족,관광명소,2021,KCLANPO21N000031057,장소,관광지/지역사찰,보문선원,36.80700556,127.0100123,36.79435991,127.1044355
44200,아산시,천안아산,가족,관광명소,2021,KCLANPO21N000031484,장소,관광지/지역사찰,청계사,36.84072838,127.0428709,36.79435991,127.1044355
44200,아산시,천안아산,가족,관광명소,2021,KCLANPO21N000031717,장소,관광지/지역축제,충남독서대전,36.77033508,127.0058205,36.79435991,127.1044355
44200,아산시,천안아산,가족,관광명소,2021,KCLANPO21N000032100,장소,관광지/지역사찰,개운암,36.7517277,126.9950937,36.79435991,127.1044355
44200,아산시,천안아산,가족,관광명소,2021,KCLANPO21N000032733,장소,관광지/지역사찰,만덕사,36.79224566,126.9985583,36.79435991,127.1044355
44200,아산시,천안아산,가족,관광명소,2021,KCLANPO21N000032804,장소,관광지/지역사찰,고룡사,36.88536891,126.9764774,36.79435991,127.1044355
44200,아산시,천안아산,가족,관광명소,2021,KCLANPO21N000033427,장소,관광지/지역사찰,고불사,36.75251139,127.0371805,36.79435991,127.1044355
44200,아산시,천안아산,가족,관광명소,2021,KCLANPO21N000034154,장소,관광지/토속/특산물/기념품매장,썬빈선물코너,36.78403847,127.0019738,36.79435991,127.1044355
44200,아산시,천안아산,가족,관광명소,2021,KCLANPO21N000034767,장소,관광지/지역호수/저수지,연못,36.80706172,127.0334823,36.79435991,127.1044355
44200,아산시,천안아산,가족,관광명소,2021,KCLANPO21N000034836,장소,관광지/지역호수/저수지,갈월저수지,36.82602494,127.0160169,36.79435991,127.1044355
44200,아산시,천안아산,가족,관광명소,2021,KCLANPO21N000034979,장소,관광지/지역호수/저수지,쇠골제,36.74475567,126.8838162,36.79435991,127.1044355
44200,아산시,천안아산,가족,관광명소,2021,KCLANPO21N000035167,장소,관광지/지역사찰,관음사,36.74112416,126.9699092,36.79435991,127.1044355
44200,아산시,천안아산,가족,관광명소,2021,KCLANPO21N000035254,장소,관광지/지역사찰,개안사,36.86004077,127.0660341,36.79435991,127.1044355
44200,아산시,천안아산,가족,관광명소,2021,KCLANPO21N000035349,장소,관광지/지역호수/저수지,신인저수지,36.75228854,126.9896921,36.79435991,127.1044355
44200,아산시,천안아산,가족,관광명소,2021,KCLANPO21N000035465,장소,관광지/지역사찰,강당사,36.70804496,127.0172336,36.79435991,127.1044355
44200,아산시,천안아산,가족,관광명소,2021,KCLANPO21N000035493,장소,관광지/유명관광지,신정호국민관광지,36.77275003,126.9842655,36.79435991,127.1044355
44200,아산시,천안아산,가족,관광명소,2021,KCLANPO21N000035563,장소,관광지/지역사찰,서원사,36.8287016,126.958737,36.79435991,127.1044355
44200,아산시,천안아산,가족,관광명소,2021,KCLANPO21N000035769,장소,관광지/지역사찰,덕진사,36.7694716,126.9170726,36.79435991,127.1044355
44200,아산시,천안아산,가족,관광명소,2021,KCLANPO21N000036124,장소,관광지/지역축제,짚풀문화제,36.73131302,127.0133945,36.79435991,127.1044355
44200,아산시,천안아산,가족,관광명소,2021,KCLANPO21N000036446,장소,관광지/지역사찰,약사사,36.70446863,127.0408918,36.79435991,127.1044355
