,시군구코드,시군구명,주요역,대분류,중분류,기준연도,문화시설별ID,대분류명,중분류명,시설명,시설위도,시설경도,주요역위도,주요역경도,시설_placeid
0,11140,중구,서울,시니어,온누리상품권,2020,SOT027680,가맹점,신당동중앙시장,하얀집,37.5654671,127.019614,37.55407301,126.9707021,ChIJxaTIDh2jfDURhdTwQrr7kxU
1,11140,중구,서울,시니어,온누리상품권,2020,SOT027719,가맹점,남대문시장,삼성안경,37.5584834,126.9770581,37.55407301,126.9707021,ChIJzWXFYYuifDUR64Pq5LTtioU
2,11140,중구,서울,시니어,온누리상품권,2020,SOT027788,가맹점,남대문시장,다가스상사,37.559219,126.9777271,37.55407301,126.9707021,ChIJjX0mi1-ifDURKxToYZqA7kg
3,11140,중구,서울,시니어,온누리상품권,2020,SOT027822,가맹점,남대문시장,상호명없음,37.5593922,126.9779625,37.55407301,126.9707021,ChIJjX0mi1-ifDURKxToYZqA7kg
4,11140,중구,서울,시니어,온누리상품권,2020,SOT028006,가맹점,남대문시장,보령,37.559219,126.9777271,37.55407301,126.9707021,ChIJjX0mi1-ifDURKxToYZqA7kg
5,11140,중구,서울,시니어,온누리상품권,2020,SOT028097,가맹점,남대문시장,미래상사,37.559219,126.9777271,37.55407301,126.9707021,ChIJjX0mi1-ifDURKxToYZqA7kg
6,11140,중구,서울,시니어,온누리상품권,2020,SOT028161,가맹점,님대문시장,신씨네,37.5585041,126.9773747,37.55407301,126.9707021,ChIJzWXFYYuifDUR64Pq5LTtioU
7,11140,중구,서울,시니어,온누리상품권,2020,SOT028201,가맹점,남대문시장,케네디상가,37.5593922,126.9779625,37.55407301,126.9707021,ChIJjX0mi1-ifDURKxToYZqA7kg
8,11140,중구,서울,시니어,온누리상품권,2020,SOT028235,가맹점,가납시장,숙녀복,37.5628782,127.0095514,37.55407301,126.9707021,ChIJxaTIDh2jfDURhdTwQrr7kxU
9,11140,중구,서울,시니어,온누리상품권,2020,SOT028343,가맹점,남대문시장,일성,37.559219,126.9777271,37.55407301,126.9707021,ChIJjX0mi1-ifDURKxToYZqA7kg
10,11140,중구,서울,시니어,온누리상품권,2020,SOT028459,가맹점,남대문시장,예원,37.559219,126.9777271,37.55407301,126.9707021,ChIJjX0mi1-ifDURKxToYZqA7kg
11,11140,중구,서울,시니어,온누리상품권,2020,SOT028539,가맹점,남대문시장,중앙식당,37.559781,126.9770743,37.55407301,126.9707021,ChIJjX0mi1-ifDURKxToYZqA7kg
12,11140,중구,서울,시니어,온누리상품권,2020,SOT028540,가맹점,남대문시장,크레용아동복상가,37.5596123,126.9784009,37.55407301,126.9707021,ChIJjX0mi1-ifDURKxToYZqA7kg
13,11140,중구,서울,시니어,온누리상품권,2020,SOT028541,가맹점,남대문시장,남산상회,37.5593947,126.9772041,37.55407301,126.9707021,ChIJjX0mi1-ifDURKxToYZqA7kg
14,11140,중구,서울,시니어,온누리상품권,2020,SOT028542,가맹점,남대문시장,슈츠르카,37.559219,126.9777271,37.55407301,126.9707021,ChIJjX0mi1-ifDURKxToYZqA7kg
15,11140,중구,서울,시니어,온누리상품권,2020,SOT028543,가맹점,남대문시장,하나상사,37.559219,126.9777271,37.55407301,126.9707021,ChIJjX0mi1-ifDURKxToYZqA7kg
16,11140,중구,서울,시니어,온누리상품권,2020,SOT028544,가맹점,남대문시장,007안경,37.5593922,126.9779625,37.55407301,126.9707021,ChIJjX0mi1-ifDURKxToYZqA7kg
17,11140,중구,서울,시니어,온누리상품권,2020,SOT028552,가맹점,삼익패션타운,대화상사,37.5601849,126.9789816,37.55407301,126.9707021,ChIJvRDRQvSifDURGShIbVZOBqs
18,11140,중구,서울,시니어,온누리상품권,2020,SOT028621,가맹점,남대문시장,아이플러스,37.5593922,126.9779625,37.55407301,126.9707021,ChIJjX0mi1-ifDURKxToYZqA7kg
19,11140,중구,서울,시니어,온누리상품권,2020,SOT028622,가맹점,남대문시장,부르뎅아동복주변,37.559219,126.9777271,37.55407301,126.9707021,ChIJjX0mi1-ifDURKxToYZqA7kg
20,11140,중구,서울,시니어,온누리상품권,2020,SOT028623,가맹점,남대문시장,강하인삼사,37.559219,126.9777271,37.55407301,126.9707021,ChIJjX0mi1-ifDURKxToYZqA7kg
21,11140,중구,서울,시니어,온누리상품권,2020,SOT028777,가맹점,남대문시장,남대문인삼,37.5593922,126.9779625,37.55407301,126.9707021,ChIJjX0mi1-ifDURKxToYZqA7kg
22,11140,중구,서울,시니어,온누리상품권,2020,SOT028819,가맹점,남대문시장,진양상회,37.559219,126.9777271,37.55407301,126.9707021,ChIJjX0mi1-ifDURKxToYZqA7kg
23,11140,중구,서울,시니어,온누리상품권,2020,SOT028862,가맹점,남대문시장,김종우,37.5593922,126.9779625,37.55407301,126.9707021,ChIJjX0mi1-ifDURKxToYZqA7kg
24,11140,중구,서울,시니어,온누리상품권,2020,SOT028863,가맹점,남대문시장,골드,37.5589161,126.9781274,37.55407301,126.9707021,ChIJJ_jTB_WifDURDuN6YNVvD3M
25,11140,중구,서울,시니어,온누리상품권,2020,SOT028864,가맹점,남대문시장,늘사랑,37.559219,126.9777271,37.55407301,126.9707021,ChIJjX0mi1-ifDURKxToYZqA7kg
26,11140,중구,서울,시니어,온누리상품권,2020,SOT028911,가맹점,서울중앙시장,과일마을,37.5681962,127.0194877,37.55407301,126.9707021,ChIJgxd-xkejfDURLLZ_iXstWhw
27,11140,중구,서울,시니어,온누리상품권,2020,SOT029037,가맹점,남대문시장,쥴리엣,37.559219,126.9777271,37.55407301,126.9707021,ChIJjX0mi1-ifDURKxToYZqA7kg
28,11140,중구,서울,시니어,온누리상품권,2020,SOT029115,가맹점,남대문시장,한국도자기,37.5607368,126.9792344,37.55407301,126.9707021,ChIJjX0mi1-ifDURKxToYZqA7kg
29,11140,중구,서울,시니어,온누리상품권,2020,SOT029116,가맹점,남대문시장,홍제상회,37.559219,126.9777271,37.55407301,126.9707021,ChIJjX0mi1-ifDURKxToYZqA7kg
30,11140,중구,서울,시니어,온누리상품권,2020,SOT029117,가맹점,신당동중앙시장,중앙상회,37.5654671,127.019614,37.55407301,126.9707021,ChIJxaTIDh2jfDURhdTwQrr7kxU
31,11140,중구,서울,시니어,온누리상품권,2020,SOT029118,가맹점,신당동중앙시장,이레전자,37.5654129,127.0196034,37.55407301,126.9707021,ChIJxaTIDh2jfDURhdTwQrr7kxU
32,11140,중구,서울,시니어,온누리상품권,2020,SOT029225,가맹점,남대문시장,삼진그릇,37.5593922,126.9779625,37.55407301,126.9707021,ChIJjX0mi1-ifDURKxToYZqA7kg
33,11140,중구,서울,시니어,온누리상품권,2020,SOT029277,가맹점,신당동중앙시장,춘발원,37.5654671,127.019614,37.55407301,126.9707021,ChIJxaTIDh2jfDURhdTwQrr7kxU
34,11140,중구,서울,시니어,온누리상품권,2020,SOT029406,가맹점,서울중앙시장,신일농산,37.5676345,127.0202082,37.55407301,126.9707021,ChIJgxd-xkejfDURLLZ_iXstWhw
35,11140,중구,서울,시니어,온누리상품권,2020,SOT029563,가맹점,남대문시장,벨라월드,37.5587421,126.9767603,37.55407301,126.9707021,ChIJjX0mi1-ifDURKxToYZqA7kg
36,11140,중구,서울,시니어,온누리상품권,2020,SOT029564,가맹점,남대문시장,청주가방,37.5586215,126.9774071,37.55407301,126.9707021,ChIJzWXFYYuifDUR64Pq5LTtioU
37,11140,중구,서울,시니어,온누리상품권,2020,SOT029584,가맹점,남대문시장,금옥사,37.5593922,126.9779625,37.55407301,126.9707021,ChIJjX0mi1-ifDURKxToYZqA7kg
38,11140,중구,서울,시니어,온누리상품권,2020,SOT029585,가맹점,남대문시장,아미,37.559219,126.9777271,37.55407301,126.9707021,ChIJjX0mi1-ifDURKxToYZqA7kg
39,11140,중구,서울,시니어,온누리상품권,2020,SOT029586,가맹점,남대문시장,나빌레,37.559219,126.9777271,37.55407301,126.9707021,ChIJjX0mi1-ifDURKxToYZqA7kg
40,11140,중구,서울,시니어,온누리상품권,2020,SOT029816,가맹점,서울중앙시장,함평집,37.5673604,127.019759,37.55407301,126.9707021,ChIJgxd-xkejfDURLLZ_iXstWhw
41,11140,중구,서울,시니어,온누리상품권,2020,SOT029820,가맹점,서울중앙시장,광산상회,37.5673604,127.019759,37.55407301,126.9707021,ChIJgxd-xkejfDURLLZ_iXstWhw
42,11140,중구,서울,시니어,온누리상품권,2020,SOT029837,가맹점,서울중앙시장,부흥떡집,37.5673604,127.019759,37.55407301,126.9707021,ChIJgxd-xkejfDURLLZ_iXstWhw
43,11140,중구,서울,시니어,온누리상품권,2020,SOT029849,가맹점,남대문시장,준안경원,37.559219,126.9777271,37.55407301,126.9707021,ChIJjX0mi1-ifDURKxToYZqA7kg
44,11140,중구,서울,시니어,온누리상품권,2020,SOT029850,가맹점,남대문시장,서울식품,37.559219,126.9777271,37.55407301,126.9707021,ChIJjX0mi1-ifDURKxToYZqA7kg
45,11140,중구,서울,시니어,온누리상품권,2020,SOT029887,가맹점,남대문시장,제이디쿡,37.5593922,126.9779625,37.55407301,126.9707021,ChIJjX0mi1-ifDURKxToYZqA7kg
46,11140,중구,서울,시니어,온누리상품권,2020,SOT029888,가맹점,남대문시장,보령인삼,37.559219,126.9777271,37.55407301,126.9707021,ChIJjX0mi1-ifDURKxToYZqA7kg
47,11140,중구,서울,시니어,온누리상품권,2020,SOT030208,가맹점,서울중앙시장,기쁨닭집,37.5673604,127.019759,37.55407301,126.9707021,ChIJgxd-xkejfDURLLZ_iXstWhw
48,11140,중구,서울,시니어,온누리상품권,2020,SOT030209,가맹점,서울중앙시장,정읍상회,37.5672445,127.0199077,37.55407301,126.9707021,ChIJgxd-xkejfDURLLZ_iXstWhw
49,11140,중구,서울,시니어,온누리상품권,2020,SOT030253,가맹점,서울중앙시장,서울고추,37.5673604,127.019759,37.55407301,126.9707021,ChIJgxd-xkejfDURLLZ_iXstWhw
50,11140,중구,서울,시니어,온누리상품권,2020,SOT030254,가맹점,서울중앙시장,반찬집,37.5673604,127.019759,37.55407301,126.9707021,ChIJgxd-xkejfDURLLZ_iXstWhw
51,11140,중구,서울,시니어,온누리상품권,2020,SOT030273,가맹점,서울중앙시장,공주상회,37.5673604,127.019759,37.55407301,126.9707021,ChIJgxd-xkejfDURLLZ_iXstWhw
52,11140,중구,서울,시니어,온누리상품권,2020,SOT030274,가맹점,서울중앙시장,장갑집,37.5673604,127.019759,37.55407301,126.9707021,ChIJgxd-xkejfDURLLZ_iXstWhw
53,11140,중구,서울,시니어,온누리상품권,2020,SOT030275,가맹점,서울중앙시장,횟집,37.5673604,127.019759,37.55407301,126.9707021,ChIJgxd-xkejfDURLLZ_iXstWhw
54,11140,중구,서울,시니어,온누리상품권,2020,SOT030276,가맹점,서울중앙시장,상호명없음,37.5673604,127.019759,37.55407301,126.9707021,ChIJgxd-xkejfDURLLZ_iXstWhw
55,11140,중구,서울,시니어,온누리상품권,2020,SOT030277,가맹점,서울중앙시장,신발가게,37.5673604,127.019759,37.55407301,126.9707021,ChIJgxd-xkejfDURLLZ_iXstWhw
56,11140,중구,서울,시니어,온누리상품권,2020,SOT030278,가맹점,서울중앙시장,상호명없음,37.5673604,127.019759,37.55407301,126.9707021,ChIJgxd-xkejfDURLLZ_iXstWhw
57,11140,중구,서울,시니어,온누리상품권,2020,SOT030279,가맹점,서울중앙시장,선영야채상회,37.5673604,127.019759,37.55407301,126.9707021,ChIJgxd-xkejfDURLLZ_iXstWhw
58,11140,중구,서울,시니어,온누리상품권,2020,SOT030280,가맹점,서울중앙시장,낙원닭집,37.5673604,127.019759,37.55407301,126.9707021,ChIJgxd-xkejfDURLLZ_iXstWhw
59,11140,중구,서울,시니어,온누리상품권,2020,SOT030281,가맹점,서울중앙시장,남성해물,37.5673604,127.019759,37.55407301,126.9707021,ChIJgxd-xkejfDURLLZ_iXstWhw
60,11140,중구,서울,시니어,온누리상품권,2020,SOT030282,가맹점,서울중앙시장,만선수산,37.5673604,127.019759,37.55407301,126.9707021,ChIJgxd-xkejfDURLLZ_iXstWhw
61,11140,중구,서울,시니어,온누리상품권,2020,SOT030283,가맹점,서울중앙시장,함진상회,37.5673604,127.019759,37.55407301,126.9707021,ChIJgxd-xkejfDURLLZ_iXstWhw
62,11140,중구,서울,시니어,온누리상품권,2020,SOT030284,가맹점,서울중앙시장,풍년상회,37.5673604,127.019759,37.55407301,126.9707021,ChIJgxd-xkejfDURLLZ_iXstWhw
63,11140,중구,서울,시니어,온누리상품권,2020,SOT030285,가맹점,서울중앙시장,천웅상회,37.5673785,127.0197588,37.55407301,126.9707021,ChIJgxd-xkejfDURLLZ_iXstWhw
64,11140,중구,서울,시니어,온누리상품권,2020,SOT030286,가맹점,서울중앙시장,강원상회,37.5673604,127.019759,37.55407301,126.9707021,ChIJgxd-xkejfDURLLZ_iXstWhw
65,11140,중구,서울,시니어,온누리상품권,2020,SOT030287,가맹점,서울중앙시장,호남,37.5673604,127.019759,37.55407301,126.9707021,ChIJgxd-xkejfDURLLZ_iXstWhw
66,11140,중구,서울,시니어,온누리상품권,2020,SOT030288,가맹점,서울중앙시장,호남해물,37.5673604,127.019759,37.55407301,126.9707021,ChIJgxd-xkejfDURLLZ_iXstWhw
67,11140,중구,서울,시니어,온누리상품권,2020,SOT030293,가맹점,서울중앙시장,정대네야채,37.5673604,127.019759,37.55407301,126.9707021,ChIJgxd-xkejfDURLLZ_iXstWhw
68,11140,중구,서울,시니어,온누리상품권,2020,SOT030295,가맹점,서울중앙시장,동해수산,37.5673604,127.019759,37.55407301,126.9707021,ChIJgxd-xkejfDURLLZ_iXstWhw
69,11140,중구,서울,시니어,온누리상품권,2020,SOT030296,가맹점,서울중앙시장,적재야채,37.5673604,127.019759,37.55407301,126.9707021,ChIJgxd-xkejfDURLLZ_iXstWhw
70,11140,중구,서울,시니어,온누리상품권,2020,SOT030304,가맹점,서울중앙시장,해물,37.5673604,127.019759,37.55407301,126.9707021,ChIJgxd-xkejfDURLLZ_iXstWhw
71,11140,중구,서울,시니어,온누리상품권,2020,SOT030305,가맹점,서울중앙시장,형제상회,37.5673604,127.019759,37.55407301,126.9707021,ChIJgxd-xkejfDURLLZ_iXstWhw
72,11140,중구,서울,시니어,온누리상품권,2020,SOT030322,가맹점,남대문시장,심원식당,37.5595609,126.9766359,37.55407301,126.9707021,ChIJjX0mi1-ifDURKxToYZqA7kg
73,11140,중구,서울,시니어,온누리상품권,2020,SOT030501,가맹점,남대문시장,영앤제이스토리,37.5600898,126.9783943,37.55407301,126.9707021,ChIJjX0mi1-ifDURKxToYZqA7kg
74,11140,중구,서울,시니어,온누리상품권,2020,SOT030502,가맹점,남대문시장,유미가방,37.5600592,126.976946,37.55407301,126.9707021,ChIJjX0mi1-ifDURKxToYZqA7kg
75,11140,중구,서울,시니어,온누리상품권,2020,SOT030503,가맹점,남대문시장,동남상사,37.5593922,126.9779625,37.55407301,126.9707021,ChIJjX0mi1-ifDURKxToYZqA7kg
76,11140,중구,서울,시니어,온누리상품권,2020,SOT030504,가맹점,서울중앙시장,동원상회,37.567646,127.0205137,37.55407301,126.9707021,ChIJgxd-xkejfDURLLZ_iXstWhw
77,11140,중구,서울,시니어,온누리상품권,2020,SOT030849,가맹점,남대문시장,나들이,37.559219,126.9777271,37.55407301,126.9707021,ChIJjX0mi1-ifDURKxToYZqA7kg
78,11140,중구,서울,시니어,온누리상품권,2020,SOT030850,가맹점,남대문시장,㈜제이디쿡,37.5600573,126.9798549,37.55407301,126.9707021,ChIJjX0mi1-ifDURKxToYZqA7kg
79,11140,중구,서울,시니어,온누리상품권,2020,SOT030851,가맹점,남대문시장,가마아동복,37.559219,126.9777271,37.55407301,126.9707021,ChIJjX0mi1-ifDURKxToYZqA7kg
80,11140,중구,서울,시니어,온누리상품권,2020,SOT030852,가맹점,남대문시장,뉴대도모자,37.5593922,126.9779625,37.55407301,126.9707021,ChIJjX0mi1-ifDURKxToYZqA7kg
81,11140,중구,서울,시니어,온누리상품권,2020,SOT030853,가맹점,남대문시장,오계절,37.559219,126.9777271,37.55407301,126.9707021,ChIJjX0mi1-ifDURKxToYZqA7kg
82,11140,중구,서울,시니어,온누리상품권,2020,SOT030854,가맹점,남대문시장,금옥사,37.5593922,126.9779625,37.55407301,126.9707021,ChIJjX0mi1-ifDURKxToYZqA7kg
83,11140,중구,서울,시니어,온누리상품권,2020,SOT030855,가맹점,남대문시장,마치,37.5600898,126.9783943,37.55407301,126.9707021,ChIJjX0mi1-ifDURKxToYZqA7kg
84,11140,중구,서울,시니어,온누리상품권,2020,SOT030856,가맹점,남대문시장,마담큐,37.5593922,126.9779625,37.55407301,126.9707021,ChIJjX0mi1-ifDURKxToYZqA7kg
85,11140,중구,서울,시니어,온누리상품권,2020,SOT030857,가맹점,남대문시장,보경사,37.5593922,126.9779625,37.55407301,126.9707021,ChIJjX0mi1-ifDURKxToYZqA7kg
86,11140,중구,서울,시니어,온누리상품권,2020,SOT030858,가맹점,남대문시장,양품66호,37.5593922,126.9779625,37.55407301,126.9707021,ChIJjX0mi1-ifDURKxToYZqA7kg
87,11140,중구,서울,시니어,온누리상품권,2020,SOT030859,가맹점,남대문시장,고려인삼백화점,37.5593922,126.9779625,37.55407301,126.9707021,ChIJjX0mi1-ifDURKxToYZqA7kg
88,11140,중구,서울,시니어,온누리상품권,2020,SOT030860,가맹점,남대문시장,대영상회,37.5604783,126.9774836,37.55407301,126.9707021,ChIJ0WkWv4yifDURlvOjfGuFiXU
89,11140,중구,서울,시니어,온누리상품권,2020,SOT030861,가맹점,남대문시장,명진상회,37.559219,126.9777271,37.55407301,126.9707021,ChIJjX0mi1-ifDURKxToYZqA7kg
90,11140,중구,서울,시니어,온누리상품권,2020,SOT030862,가맹점,남대문시장,이데,37.5607368,126.9792344,37.55407301,126.9707021,ChIJjX0mi1-ifDURKxToYZqA7kg
91,11140,중구,서울,시니어,온누리상품권,2020,SOT030863,가맹점,남대문시장,카리스,37.5597908,126.978206,37.55407301,126.9707021,ChIJjX0mi1-ifDURKxToYZqA7kg
92,11140,중구,서울,시니어,온누리상품권,2020,SOT030864,가맹점,남대문시장,회현네파,37.5586351,126.9779275,37.55407301,126.9707021,ChIJzWXFYYuifDUR64Pq5LTtioU
93,11140,중구,서울,시니어,온누리상품권,2020,SOT030865,가맹점,남대문시장,에이스아동복,37.559219,126.9777271,37.55407301,126.9707021,ChIJjX0mi1-ifDURKxToYZqA7kg
94,11140,중구,서울,시니어,온누리상품권,2020,SOT030866,가맹점,남대문시장,강화상회,37.559219,126.9777271,37.55407301,126.9707021,ChIJjX0mi1-ifDURKxToYZqA7kg
95,11140,중구,서울,시니어,온누리상품권,2020,SOT030867,가맹점,남대문시장,월푸드,37.5601267,126.9764131,37.55407301,126.9707021,ChIJ0WkWv4yifDURlvOjfGuFiXU
96,11140,중구,서울,시니어,온누리상품권,2020,SOT030868,가맹점,서울중앙시장,마산상회,37.5673604,127.019759,37.55407301,126.9707021,ChIJgxd-xkejfDURLLZ_iXstWhw
97,11140,중구,서울,시니어,온누리상품권,2020,SOT030869,가맹점,서울중앙시장,대성상회,37.5673604,127.019759,37.55407301,126.9707021,ChIJgxd-xkejfDURLLZ_iXstWhw
98,11140,중구,서울,시니어,온누리상품권,2020,SOT030870,가맹점,신당동중앙시장,구두수선전문점,37.5654671,127.019614,37.55407301,126.9707021,ChIJxaTIDh2jfDURhdTwQrr7kxU
99,11140,중구,서울,시니어,온누리상품권,2020,SOT030871,가맹점,신당동중앙시장,장수약국,37.5654671,127.019614,37.55407301,126.9707021,ChIJxaTIDh2jfDURhdTwQrr7kxU
100,11140,중구,서울,시니어,온누리상품권,2020,SOT030939,가맹점,신당동중앙시장,태성철물,37.5654671,127.019614,37.55407301,126.9707021,ChIJxaTIDh2jfDURhdTwQrr7kxU
101,11140,중구,서울,시니어,온누리상품권,2020,SOT030991,가맹점,남대문시장,행낭주방,37.5593922,126.9779625,37.55407301,126.9707021,ChIJjX0mi1-ifDURKxToYZqA7kg
102,11140,중구,서울,시니어,온누리상품권,2020,SOT030992,가맹점,남대문시장,브니엘,37.559219,126.9777271,37.55407301,126.9707021,ChIJjX0mi1-ifDURKxToYZqA7kg
103,11140,중구,서울,시니어,온누리상품권,2020,SOT031427,가맹점,서울중앙시장,호남상회,37.568097,127.019489,37.55407301,126.9707021,ChIJgxd-xkejfDURLLZ_iXstWhw
104,11140,중구,서울,시니어,온누리상품권,2020,SOT031550,가맹점,남대문시장,남미사,37.559219,126.9777271,37.55407301,126.9707021,ChIJjX0mi1-ifDURKxToYZqA7kg
105,11140,중구,서울,시니어,온누리상품권,2020,SOT031551,가맹점,남대문시장,옥양사,37.559219,126.9777271,37.55407301,126.9707021,ChIJjX0mi1-ifDURKxToYZqA7kg
106,11140,중구,서울,시니어,온누리상품권,2020,SOT031552,가맹점,남대문시장,정패션,37.5593922,126.9779625,37.55407301,126.9707021,ChIJjX0mi1-ifDURKxToYZqA7kg
107,11140,중구,서울,시니어,온누리상품권,2020,SOT031553,가맹점,남대문시장,에쎈에셀,37.559219,126.9777271,37.55407301,126.9707021,ChIJjX0mi1-ifDURKxToYZqA7kg
108,11140,중구,서울,시니어,온누리상품권,2020,SOT031554,가맹점,남대문시장,진주집,37.5600244,126.9770936,37.55407301,126.9707021,ChIJjX0mi1-ifDURKxToYZqA7kg
109,11140,중구,서울,시니어,온누리상품권,2020,SOT031777,가맹점,남대문시장,혼수명품관,37.5588376,126.9773815,37.55407301,126.9707021,ChIJzWXFYYuifDUR64Pq5LTtioU
110,11140,중구,서울,시니어,온누리상품권,2020,SOT031918,가맹점,남대문시장,사뢰702,37.559219,126.9777271,37.55407301,126.9707021,ChIJjX0mi1-ifDURKxToYZqA7kg
111,11140,중구,서울,시니어,온누리상품권,2020,SOT031919,가맹점,남대문시장,금복,37.5587535,126.9770431,37.55407301,126.9707021,ChIJzWXFYYuifDUR64Pq5LTtioU
112,11140,중구,서울,시니어,온누리상품권,2020,SOT031920,가맹점,남대문시장,리베,37.559608,126.9789442,37.55407301,126.9707021,ChIJzWXFYYuifDUR64Pq5LTtioU
113,11140,중구,서울,시니어,온누리상품권,2020,SOT031989,가맹점,남대문시장,금종상회,37.5609057,126.9800131,37.55407301,126.9707021,ChIJjX0mi1-ifDURKxToYZqA7kg
114,11140,중구,서울,시니어,온누리상품권,2020,SOT031990,가맹점,신평화시장,신평화시장상인회,37.5694367,127.0115814,37.55407301,126.9707021,ChIJTcjMtCGjfDURRk-tjoN8gFM
115,11140,중구,서울,시니어,온누리상품권,2020,SOT032304,가맹점,남대문시장,대신가방,37.559219,126.9777271,37.55407301,126.9707021,ChIJjX0mi1-ifDURKxToYZqA7kg
116,11140,중구,서울,시니어,온누리상품권,2020,SOT032305,가맹점,남대문시장,남대문플러스안경원,37.5598854,126.9766428,37.55407301,126.9707021,ChIJjX0mi1-ifDURKxToYZqA7kg
117,11140,중구,서울,시니어,온누리상품권,2020,SOT032329,가맹점,남대문시장,쿠팝,37.559219,126.9777271,37.55407301,126.9707021,ChIJjX0mi1-ifDURKxToYZqA7kg
118,11140,중구,서울,시니어,온누리상품권,2020,SOT032330,가맹점,신평화시장,세잔느,37.5694133,127.0109365,37.55407301,126.9707021,ChIJTcjMtCGjfDURRk-tjoN8gFM
119,11140,중구,서울,시니어,온누리상품권,2020,SOT032393,가맹점,남대문시장,해남사,37.559219,126.9777271,37.55407301,126.9707021,ChIJjX0mi1-ifDURKxToYZqA7kg
120,11140,중구,서울,시니어,온누리상품권,2020,SOT032394,가맹점,남대문시장,미가베베,37.559219,126.9777271,37.55407301,126.9707021,ChIJjX0mi1-ifDURKxToYZqA7kg
121,11140,중구,서울,시니어,온누리상품권,2020,SOT032395,가맹점,남대문시장,남문안경,37.5584501,126.9763342,37.55407301,126.9707021,ChIJjX0mi1-ifDURKxToYZqA7kg
122,11140,중구,서울,시니어,온누리상품권,2020,SOT032396,가맹점,남대문시장,KOREAWORLD,37.5594224,126.9762416,37.55407301,126.9707021,ChIJjX0mi1-ifDURKxToYZqA7kg
123,11140,중구,서울,시니어,온누리상품권,2020,SOT032473,가맹점,남대문시장,장피엘,37.559219,126.9777271,37.55407301,126.9707021,ChIJjX0mi1-ifDURKxToYZqA7kg
124,11140,중구,서울,시니어,온누리상품권,2020,SOT032513,가맹점,남대문시장,도토리,37.559219,126.9777271,37.55407301,126.9707021,ChIJjX0mi1-ifDURKxToYZqA7kg
125,11140,중구,서울,시니어,온누리상품권,2020,SOT032618,가맹점,남대문시장,음화상회,37.559219,126.9777271,37.55407301,126.9707021,ChIJjX0mi1-ifDURKxToYZqA7kg
126,11140,중구,서울,시니어,온누리상품권,2020,SOT032619,가맹점,남대문시장,상호명없음,37.5593922,126.9779625,37.55407301,126.9707021,ChIJjX0mi1-ifDURKxToYZqA7kg
127,11140,중구,서울,시니어,온누리상품권,2020,SOT032620,가맹점,남대문시장,블랙박스,37.5585041,126.9773747,37.55407301,126.9707021,ChIJzWXFYYuifDUR64Pq5LTtioU
128,11140,중구,서울,시니어,온누리상품권,2020,SOT032621,가맹점,남대문시장,장터D.K숙녀화,37.5603707,126.9796242,37.55407301,126.9707021,ChIJjX0mi1-ifDURKxToYZqA7kg
129,11140,중구,서울,시니어,온누리상품권,2020,SOT032622,가맹점,남대문시장,송혜영,37.5586761,126.9774629,37.55407301,126.9707021,ChIJzWXFYYuifDUR64Pq5LTtioU
130,11140,중구,서울,시니어,온누리상품권,2020,SOT032915,가맹점,남대문시장,성호패션,37.559219,126.9777271,37.55407301,126.9707021,ChIJjX0mi1-ifDURKxToYZqA7kg
131,11140,중구,서울,시니어,온누리상품권,2020,SOT032916,가맹점,남대문시장,퇴계로바지,37.5587436,126.9779713,37.55407301,126.9707021,ChIJzWXFYYuifDUR64Pq5LTtioU
132,11140,중구,서울,시니어,온누리상품권,2020,SOT032917,가맹점,남대문시장,볼리올리,37.559219,126.9777271,37.55407301,126.9707021,ChIJjX0mi1-ifDURKxToYZqA7kg
133,11140,중구,서울,시니어,온누리상품권,2020,SOT032918,가맹점,남대문시장,베이지베이비,37.559219,126.9777271,37.55407301,126.9707021,ChIJjX0mi1-ifDURKxToYZqA7kg
134,11140,중구,서울,시니어,온누리상품권,2020,SOT032957,가맹점,남대문시장,aviance,37.559219,126.9777271,37.55407301,126.9707021,ChIJjX0mi1-ifDURKxToYZqA7kg
135,11140,중구,서울,시니어,온누리상품권,2020,SOT033385,가맹점,남대문시장,신세계안경,37.559219,126.9777271,37.55407301,126.9707021,ChIJjX0mi1-ifDURKxToYZqA7kg
136,11140,중구,서울,시니어,온누리상품권,2020,SOT033409,가맹점,남대문시장,한초유통,37.5605401,126.9783769,37.55407301,126.9707021,ChIJjX0mi1-ifDURKxToYZqA7kg
137,11140,중구,서울,시니어,온누리상품권,2020,SOT033410,가맹점,남대문시장,아톰문구센타,37.5601568,126.9767749,37.55407301,126.9707021,ChIJjX0mi1-ifDURKxToYZqA7kg
138,11140,중구,서울,시니어,온누리상품권,2020,SOT033411,가맹점,남대문시장,제일모자,37.5605401,126.9783769,37.55407301,126.9707021,ChIJjX0mi1-ifDURKxToYZqA7kg
139,11140,중구,서울,시니어,온누리상품권,2020,SOT033412,가맹점,남대문시장,애플캣,37.559219,126.9777271,37.55407301,126.9707021,ChIJjX0mi1-ifDURKxToYZqA7kg
140,11140,중구,서울,시니어,온누리상품권,2020,SOT033413,가맹점,서울중앙시장,고향떡집,37.5660855,127.0203077,37.55407301,126.9707021,ChIJxaTIDh2jfDURhdTwQrr7kxU
141,11140,중구,서울,시니어,온누리상품권,2020,SOT033414,가맹점,서울중앙시장,상호명없음,37.5673604,127.019759,37.55407301,126.9707021,ChIJgxd-xkejfDURLLZ_iXstWhw
