시군구코드,시군구명,주요역,대분류,중분류,기준연도,문화시설별ID,대분류명,중분류명,시설명,시설위도,시설경도,주요역위도,주요역경도
27230,북구,동대구,시니어,온누리상품권,2020,SOT064831,가맹점,칠성시장,노점(야채),35.8816017,128.5945679,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT064832,가맹점,칠성시장,노점(과일),35.8819275,128.6086912,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT064835,가맹점,칠성시장,백원삼랑,35.8763944,128.6049279,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT064836,가맹점,칠성시장,노점(과일),35.8763944,128.6049279,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT064855,가맹점,칠성시장,고려생닭,35.8818752,128.5921223,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT064859,가맹점,칠성시장,노점(야채),35.8815836,128.6053993,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT064860,가맹점,칠성시장,노점(과일),35.9077297,128.619746,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT064864,가맹점,칠성시장,군위상회,35.8768201,128.6045214,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT064865,가맹점,칠성시장,칠성광일(제일냉동),35.8768201,128.6045214,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT064869,가맹점,칠성시장,해원비닐,35.8974807,128.5950078,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT064870,가맹점,칠성시장,두부본가,35.8806702,128.58971,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT064871,가맹점,칠성시장,성진상사,35.8763851,128.6049943,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT064879,가맹점,칠성시장,노점(수산),35.9236415,128.5976637,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT064881,가맹점,칠성시장,호야해물,35.9323661,128.5622439,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT064885,가맹점,칠성시장,삼성상회,35.8768201,128.6045214,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT064888,가맹점,칠성시장,밀양찻집,35.8793316,128.5979509,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT064889,가맹점,칠성시장,신흥상회,35.8763693,128.6063452,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT064892,가맹점,칠성시장,부자보리밥,35.8829539,128.603549,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT065177,가맹점,팔달신시장,채미상회,35.9143568,128.5388933,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT065281,가맹점,관음시장,열린식육점,35.9449096,128.5472252,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT065282,가맹점,관음시장,K마트,35.9445942,128.5472009,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT065290,가맹점,칠성시장,노점(생선),35.8763299,128.6052264,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT065291,가맹점,칠성시장,노점(논산상회),35.8763299,128.6052264,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT065802,가맹점,대구청과시장,팔팔미나리,35.8771115,128.6039366,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT065863,가맹점,대구청과시장,제일상회,35.8771115,128.6039366,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT065864,가맹점,대구청과시장,짱구상회,35.8771115,128.6039366,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT065865,가맹점,대구청과시장,안동상회,35.8771115,128.6039366,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT065866,가맹점,대구청과시장,청송상회,35.8771115,128.6039366,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT065867,가맹점,대구청과시장,진주상회,35.8771115,128.6039366,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT065868,가맹점,대구청과시장,윤성상회,35.8771115,128.6039366,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT065869,가맹점,대구청과시장,안동상회,35.8771115,128.6039366,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT065870,가맹점,대구청과시장,성민상회,35.8771115,128.6039366,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT065871,가맹점,대구청과시장,수성상회,35.8771115,128.6039366,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT065881,가맹점,팔달신시장,노점(버섯),35.9197614,128.5495562,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT065889,가맹점,대구청과시장,달천상회,35.8771115,128.6039366,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT065890,가맹점,대구청과시장,용궁해물,35.8771115,128.6039366,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT065891,가맹점,대구청과시장,영천상회,35.8771115,128.6039366,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT065892,가맹점,대구청과시장,덕성상회,35.8771115,128.6039366,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT065893,가맹점,대구청과시장,성재상회,35.8771115,128.6039366,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT065911,가맹점,능금시장,우신양복점,35.8782216,128.6018409,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT065918,가맹점,대구청과시장,대성상회,35.8771115,128.6039366,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT065919,가맹점,대구청과시장,경산상회,35.8771115,128.6039366,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT065971,가맹점,대구청과시장,99번 삼진상회,35.8771115,128.6039366,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT065972,가맹점,대구청과시장,충남상회,35.8771115,128.6039366,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT065973,가맹점,대구청과시장,부산냉동수산,35.8771115,128.6039366,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT065974,가맹점,대구청과시장,대창상회,35.8771115,128.6039366,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT065975,가맹점,대구청과시장,화성상회,35.8771115,128.6039366,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT065976,가맹점,대구청과시장,창녕상회,35.8771115,128.6039366,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT066589,가맹점,대구동대구시장,동대구종합화장품,35.8811152,128.6089287,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT066636,가맹점,대구팔달신시장,보배상회,35.8899517,128.5657764,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT066724,가맹점,대구팔달신시장,동부유통,35.8899517,128.5657764,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT067173,가맹점,대구팔달신시장,제일상회,35.9460568,128.5486297,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT067174,가맹점,대구팔달신시장,현진상회,35.8896865,128.5666052,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT067328,가맹점,대구능금시장,영천상회,35.8772556,128.6021547,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT067330,가맹점,대구팔달시장,한미식육점,35.8899798,128.5674713,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT067668,가맹점,칠성원시장,충남상사,35.8753301,128.603303,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT068264,가맹점,대구능금시장,영화상회,35.8766548,128.6033351,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT068287,가맹점,산격시장,연이양품,35.8983929,128.6107891,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT068288,가맹점,산격시장,신광상회,35.8985663,128.6103584,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT068293,가맹점,칠곡공설시장,지원농산,35.9423681,128.5511202,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT068294,가맹점,팔달신시장,성주상회,35.8904231,128.5652148,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT068568,가맹점,칠곡시장,동해수산,35.9423681,128.5511202,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT068576,가맹점,대구능금시장,신신상회,35.8768123,128.6024947,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT068582,가맹점,칠곡시장,장대익 보리빵떡,35.9423681,128.5511202,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT068924,가맹점,팔달신시장,영광상회,35.8905067,128.5646837,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT068969,가맹점,팔달신시장,팔달메리야스,35.88921,128.5682522,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT069110,가맹점,팔달신시장,화신유통,35.8901217,128.5660434,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT069123,가맹점,칠성원시장,성일상회,35.8753301,128.603303,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT069345,가맹점,수성시장,노점(김천상회),35.9419346,128.5705912,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT069348,가맹점,칠성시장,장수약국,35.8755472,128.6049215,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT069349,가맹점,칠성시장,노점(박장준),35.8905935,128.5879117,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT069350,가맹점,칠성시장,부산도매상회,35.8758355,128.6049458,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT069374,가맹점,대구능금시장,현대농산,35.877496,128.6027546,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT069548,가맹점,팔달신시장,태양상회,35.8904843,128.5656029,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT069599,가맹점,관음시장,빅마트,35.9444402,128.5473882,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT069602,가맹점,산격시장,노점(싱싱수산),35.8990939,128.6094097,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT069615,가맹점,삼성시장,성진상회,35.8778344,128.6035656,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT069617,가맹점,산격시장,포항직송회센타,35.8986907,128.6107138,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT070033,가맹점,태전중앙시장,노점(똘똘이식당),35.9223399,128.5493856,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT070047,가맹점,팔달신시장,31상회,35.8901422,128.565534,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT070048,가맹점,산격종합시장,성우쇼핑,35.8988711,128.610693,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT070049,가맹점,산격종합시장,서울떡집,35.8983583,128.6105008,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT070118,가맹점,산격종합시장,형기식품,35.8988176,128.6105819,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT070646,가맹점,칠성원시장,이레유통,35.8758082,128.5996077,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT071247,가맹점,태전중앙시장,양지식당,35.9216573,128.5449043,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT071419,가맹점,팔달신시장,영덕건어물,35.8907697,128.5662474,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT071451,가맹점,산격종합시장,대동건어물,35.8983583,128.6105008,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT071639,가맹점,대구능금시장,광진주방,35.8765086,128.6001335,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT071816,가맹점,팔달신시장,광진상회,35.8904276,128.5661564,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT071817,가맹점,팔달신시장,새포항상회,35.8904843,128.5656029,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT071818,가맹점,팔달신시장,형제참기름,35.8905246,128.5666112,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT071966,가맹점,칠곡정기시장,2대참기름,35.9423681,128.5511202,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT072144,가맹점,대구청과시장,창성상회,35.8771115,128.6039366,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT072150,가맹점,팔달신시장,우진상회,35.8899364,128.5671165,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT072151,가맹점,팔달신시장,동원수산,35.8902608,128.567141,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT072739,가맹점,팔달신시장,노점(이희숙),35.9170918,128.5439976,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT072740,가맹점,팔달신시장,안계기름집,35.8906333,128.5665012,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT072748,가맹점,산격종합시장,신성,35.8983583,128.6105008,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT072756,가맹점,팔달신시장,팔달아지매,35.890436,128.5643842,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT073253,가맹점,관음시장,칠곡생선,35.9449186,128.5472142,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT073356,가맹점,칠곡시장,자매반찬,35.9423681,128.5511202,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT073677,가맹점,팔달신시장,흥국상회,35.8904276,128.5661564,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT073836,가맹점,대구청과시장,지형상회,35.8771115,128.6039366,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT073973,가맹점,칠성원시장,북문상회,35.8757278,128.6030623,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT073974,가맹점,팔달신시장,안동수산,35.890546,128.5659135,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT073979,가맹점,칠곡정기시장,고바우제사음식전문점,35.9423681,128.5511202,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT074174,가맹점,칠성원시장,원진상사,35.8756202,128.6029618,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT074175,가맹점,팔달신시장,궁중떡집,35.8892115,128.5679421,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT074176,가맹점,팔달신시장,팔달메리야스,35.88921,128.5682522,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT074177,가맹점,팔달신시장,태임상회,35.8902559,128.5662659,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT074546,가맹점,중앙시장,이풍연,35.9216573,128.5449043,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT074978,가맹점,삼성시장,장태냉동,35.8778344,128.6035656,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT074979,가맹점,삼성시장,그린장식,35.8778344,128.6035656,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT074980,가맹점,삼성시장,신일상사본점,35.8778344,128.6035656,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT074981,가맹점,삼성시장,도담닭고기,35.8778344,128.6035656,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT074982,가맹점,삼성시장,금영에이브이(AV),35.8783314,128.6033036,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT075142,가맹점,포항죽도농산물시장,삼삼유통,35.9443196,128.548119,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT075155,가맹점,칠성원시장,한빛유통,35.8805413,128.5975724,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT075166,가맹점,칠성원시장,천하제일왕만두,35.8748103,128.604495,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT075354,가맹점,대구교동시장,노점(신영상회),35.9007314,128.6205334,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT075661,가맹점,동대구시장,고려축산물도매센터,35.8811152,128.6089287,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT075918,가맹점,칠성진경명시장,민지과일,35.875676,128.6044019,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT075919,가맹점,칠성진경명시장,안동상회,35.8757227,128.6040922,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT075920,가맹점,칠성진경명시장,칠성불교상회,35.8757845,128.6043474,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT075922,가맹점,칠성진경명시장,노점(옥재남),35.883208,128.5996081,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT075924,가맹점,칠성진경명시장,문화김밥,35.8750552,128.6041979,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT075925,가맹점,칠성진경명시장,일식도매수산,35.8757227,128.6040922,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT075926,가맹점,칠성진경명시장,성원해물,35.8757227,128.6040922,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT075927,가맹점,칠성진경명시장,한일식육점,35.8757416,128.6039041,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT075928,가맹점,칠성진경명시장,금성식육점,35.8757227,128.6040922,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT075929,가맹점,칠성진경명시장,대성상회,35.8757227,128.6040922,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT075931,가맹점,칠성진경명시장,노점(노정희),35.8753301,128.603303,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT075932,가맹점,칠성진경명시장,동광분식,35.8755589,128.604401,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT075933,가맹점,칠성진경명시장,유림상회,35.8757227,128.6040922,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT075934,가맹점,칠성진경명시장,청도수산,35.8754873,128.6043008,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT075994,가맹점,칠성진경명시장,대진상회,35.8757227,128.6040922,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT075995,가맹점,칠성진경명시장,영천족발,35.8750357,128.6044746,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT076222,가맹점,팔달신시장,천일유통,35.8901608,128.5654013,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT076244,가맹점,칠곡시장,칠곡시장상인회,35.9423681,128.5511202,35.87943657,128.6287844
27230,북구,동대구,시니어,온누리상품권,2020,SOT076247,가맹점,칠곡시장,금이네옷집,35.9423681,128.5511202,35.87943657,128.6287844
